win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 4098, 57, 59, 59, 316204, 316584, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4018, 66, 68, 68, 259425, 259498, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4271, 59, 63, 64, 253198, 257592, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4210, 47, 49, 50, 277296, 283185, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 3908, 49, 51, 51, 236178, 236346, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4554, 61, 63, 65, 338301, 350859, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4038, 48, 50, 50, 289561, 289576, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4166, 52, 54, 55, 297494, 303508, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4043, 63, 65, 65, 295004, 295149, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4572, 61, 63, 63, 325673, 325825, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4106, 51, 53, 55, 245112, 254862, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4246, 50, 52, 52, 361413, 361731, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4804, 63, 65, 69, 409238, 437020, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4550, 48, 50, 53, 289923, 307713, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4994, 53, 55, 55, 408889, 409379, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4237, 46, 48, 50, 346620, 359974, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4088, 52, 54, 57, 342924, 363457, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4181, 49, 51, 53, 279997, 290878, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4169, 54, 56, 56, 343384, 343385, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4312, 39, 41, 42, 294836, 300757, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4157, 53, 55, 55, 353675, 353854, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 9590, 53, 106, 96, 550966, 488470, 0.44, 75, 100, 1, 7, 3750, 1.5
1, 4751, 49, 51, 55, 362144, 389501, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4430, 50, 52, 54, 392809, 408028, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 6751, 53, 80, 68, 427035, 362917, 0.44, 75, 100, 1, 5, 3750, 1.5
1, 3899, 50, 52, 52, 325512, 325538, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4653, 69, 71, 71, 352961, 353038, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 3953, 54, 56, 57, 273187, 278503, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4048, 53, 55, 56, 276387, 281847, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 6800, 56, 82, 70, 399355, 336800, 0.44, 75, 100, 1, 5, 3750, 1.5
1, 5723, 49, 58, 59, 415615, 417718, 0.44, 75, 100, 1, 4, 3750, 1.5
1, 4664, 58, 60, 63, 347446, 366197, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4188, 52, 54, 55, 297555, 303571, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4010, 54, 56, 56, 278600, 278793, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 11250, 57, 118, 117, 602740, 570297, 0.44, 75, 100, 1, 7, 3750, 1.5
1, 3904, 56, 58, 58, 225368, 225460, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 3981, 60, 62, 62, 319882, 319954, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4304, 53, 55, 55, 321099, 321268, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4101, 57, 59, 59, 252238, 252319, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4042, 54, 56, 57, 284728, 290141, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4262, 57, 59, 60, 294875, 300370, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4253, 43, 45, 45, 288967, 288968, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4835, 58, 60, 62, 344521, 356144, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4063, 59, 61, 63, 265024, 275164, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 7515, 46, 83, 72, 406501, 352231, 0.44, 75, 100, 1, 5, 3750, 1.5
1, 3980, 40, 42, 43, 267785, 273137, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4083, 39, 41, 41, 310857, 311113, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4648, 54, 56, 60, 325799, 349341, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4287, 48, 50, 50, 260885, 261103, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 5727, 52, 65, 67, 404735, 406051, 0.44, 75, 100, 1, 3, 3750, 1.5
0, 11250, 40, 87, 87, 831214, 775506, 0.44, 75, 100, 1, 9, 3750, 1.5
1, 3937, 55, 57, 57, 304861, 304969, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 3980, 46, 48, 48, 309558, 309564, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4298, 41, 43, 43, 309565, 309956, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4451, 51, 53, 58, 264737, 291896, 0.44, 75, 100, 1, 3, 3750, 1.5
0, 9556, 64, 104, 93, 583578, 515308, 0.44, 75, 100, 1, 7, 3750, 1.5
1, 4554, 60, 62, 66, 331597, 356126, 0.44, 75, 100, 1, 3, 3750, 1.5
0, 5607, 55, 72, 62, 408453, 341185, 0.44, 75, 100, 1, 4, 3750, 1.5
1, 4727, 53, 55, 58, 336622, 353656, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4076, 49, 51, 51, 336295, 336411, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4173, 49, 51, 51, 403789, 403940, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 5104, 62, 71, 72, 389430, 391438, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4099, 46, 48, 48, 285071, 285262, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4227, 53, 55, 55, 343207, 343332, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4840, 48, 50, 55, 273437, 298844, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 3919, 59, 61, 61, 289878, 289961, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4050, 55, 57, 58, 269341, 274727, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 3926, 46, 48, 48, 251247, 251275, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 6801, 55, 87, 76, 406609, 351479, 0.44, 75, 100, 1, 5, 3750, 1.5
1, 3906, 48, 50, 50, 272620, 272764, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 5791, 41, 70, 58, 306079, 253089, 0.44, 75, 100, 1, 4, 3750, 1.5
0, 11250, 41, 93, 93, 665541, 647099, 0.44, 75, 100, 1, 9, 3750, 1.5
1, 4851, 52, 54, 55, 365552, 378643, 0.44, 75, 100, 1, 3, 3750, 1.5
0, 9068, 57, 90, 77, 586312, 509513, 0.44, 75, 100, 1, 6, 3750, 1.5
1, 4285, 58, 60, 63, 301299, 318300, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4232, 59, 61, 61, 265037, 265482, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4532, 55, 58, 58, 233733, 233768, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4483, 47, 49, 52, 401623, 426161, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4003, 54, 56, 56, 270884, 271117, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4133, 54, 56, 56, 280821, 280855, 0.44, 75, 100, 1, 2, 3750, 1.5
0, 8907, 61, 96, 84, 551918, 481499, 0.44, 75, 100, 1, 6, 3750, 1.5
1, 4058, 49, 51, 51, 282663, 282861, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4141, 51, 53, 53, 272526, 272950, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4215, 56, 58, 61, 314555, 333025, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 5150, 54, 56, 60, 377903, 402332, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4219, 47, 49, 49, 323434, 323769, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4633, 56, 63, 64, 267505, 271273, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4147, 59, 61, 61, 274379, 274597, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4243, 49, 51, 51, 271277, 271553, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 5286, 52, 65, 67, 267310, 268055, 0.44, 75, 100, 1, 3, 3750, 1.5
1, 4155, 64, 66, 66, 317416, 317432, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4102, 56, 58, 59, 251723, 256926, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4356, 55, 57, 57, 314805, 314809, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 4360, 60, 62, 63, 323020, 329072, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 3951, 52, 54, 54, 353903, 354066, 0.44, 75, 100, 1, 2, 3750, 1.5
1, 3844, 51, 53, 54, 236109, 240844, 0.44, 75, 100, 1, 1, 3750, 1.5
