win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 7321, 4, 42, 47, 10043250, 7041450, 0.44, 75, 500, 32, 709, 300, 16, 66, 55
0, 8055, 6, 65, 59, 11582550, 8674500, 0.44, 75, 500, 32, 768, 300, 16, 19, 15
0, 8107, 4, 60, 59, 11393925, 8338650, 0.44, 75, 500, 32, 777, 300, 16, 30, 25
0, 8185, 6, 73, 52, 11653875, 8660325, 0.44, 75, 500, 32, 812, 300, 16, 75, 49
0, 8500, 2, 55, 38, 11791425, 8885475, 0.44, 75, 500, 32, 819, 300, 16, 65, 41
0, 9543, 3, 76, 58, 13219275, 10170300, 0.44, 75, 500, 32, 920, 300, 16, 69, 53
0, 9619, 4, 72, 63, 12692250, 9801825, 0.44, 75, 500, 32, 922, 300, 16, 66, 48
0, 9433, 9, 74, 63, 13533150, 10614825, 0.44, 75, 500, 32, 934, 300, 16, 63, 54
0, 9713, 3, 72, 63, 13228875, 10341225, 0.44, 75, 500, 32, 931, 300, 16, 23, 19
0, 9825, 5, 74, 64, 13433550, 10511625, 0.44, 75, 500, 32, 947, 300, 16, 57, 52
0, 10163, 8, 79, 65, 13754250, 10708800, 0.44, 75, 500, 32, 954, 300, 16, 10, 8
0, 10043, 4, 68, 76, 13854375, 10938750, 0.44, 75, 500, 32, 967, 300, 16, 36, 36
0, 10191, 4, 84, 48, 13470525, 10439400, 0.44, 75, 500, 32, 964, 300, 16, 7, 3
0, 10315, 17, 81, 64, 14574825, 11587125, 0.44, 75, 500, 32, 997, 300, 16, 19, 9
0, 10153, 4, 64, 50, 14068050, 11139750, 0.44, 75, 500, 32, 994, 300, 16, 23, 16
0, 10707, 5, 88, 59, 14731275, 11843025, 0.44, 75, 500, 32, 1023, 300, 16, 19, 10
0, 10561, 5, 88, 52, 14294700, 11408850, 0.44, 75, 500, 32, 1020, 300, 16, 55, 37
0, 10960, 7, 105, 60, 15196650, 12105300, 0.44, 75, 500, 32, 1072, 300, 16, 45, 31
0, 11307, 6, 81, 66, 14780400, 11855850, 0.44, 75, 500, 32, 1079, 300, 16, 61, 40
0, 11255, 5, 86, 73, 15655725, 12580500, 0.44, 75, 500, 32, 1093, 300, 16, 52, 39
0, 12974, 3, 79, 94, 17762925, 14816775, 0.44, 75, 500, 32, 1267, 300, 16, 4, 5
0, 13216, 2, 110, 77, 17936775, 14993475, 0.44, 75, 500, 32, 1279, 300, 16, 13, 8
0, 13500, 3, 72, 70, 17742975, 14869950, 0.44, 75, 500, 32, 1296, 300, 16, 64, 58
0, 13500, 6, 90, 96, 17648625, 15560850, 0.44, 75, 500, 32, 1336, 300, 16, 61, 53
0, 8505, 6, 69, 46, 11434875, 8070450, 0.44, 75, 500, 32, 738, 300, 16, 32, 19
0, 5656, 6, 67, 25, 8234325, 5263800, 0.44, 75, 500, 32, 477, 300, 16, 16, 6
0, 9366, 11, 74, 56, 13345875, 10463550, 0.44, 75, 500, 32, 839, 300, 16, 78, 59
0, 7958, 6, 64, 47, 11798400, 8609700, 0.44, 75, 500, 32, 729, 300, 16, 31, 18
0, 9157, 8, 57, 77, 13009050, 9667125, 0.44, 75, 500, 32, 856, 300, 16, 15, 24
0, 8260, 5, 75, 43, 11191725, 8300550, 0.44, 75, 500, 32, 731, 300, 16, 73, 43
0, 8258, 5, 69, 47, 11475525, 8529450, 0.44, 75, 500, 32, 749, 300, 16, 10, 7
0, 7899, 5, 55, 61, 11295150, 8291025, 0.44, 75, 500, 32, 746, 300, 16, 13, 13
0, 10325, 4, 68, 62, 14262975, 11238225, 0.44, 75, 500, 32, 969, 300, 16, 28, 23
0, 8371, 3, 69, 43, 12127725, 9178875, 0.44, 75, 500, 32, 782, 300, 16, 48, 40
0, 9961, 9, 88, 73, 13579800, 10658250, 0.44, 75, 500, 32, 903, 300, 16, 36, 31
0, 12260, 4, 99, 76, 16511100, 13173900, 0.44, 75, 500, 32, 1129, 300, 16, 9, 7
0, 9639, 6, 68, 65, 13366050, 10453350, 0.44, 75, 500, 32, 873, 300, 16, 78, 61
0, 8805, 9, 62, 58, 12498825, 9519825, 0.44, 75, 500, 32, 813, 300, 16, 76, 52
0, 9908, 5, 64, 48, 14231250, 11301825, 0.44, 75, 500, 32, 897, 300, 16, 75, 60
0, 10624, 6, 67, 59, 14818575, 11921325, 0.44, 75, 500, 32, 986, 300, 16, 38, 26
0, 8265, 6, 91, 49, 12276975, 9198375, 0.44, 75, 500, 32, 755, 300, 16, 21, 11
0, 12100, 5, 83, 71, 16254150, 13372725, 0.44, 75, 500, 32, 1120, 300, 16, 46, 36
0, 12357, 8, 100, 65, 17001825, 14099550, 0.44, 75, 500, 32, 1130, 300, 16, 35, 21
0, 8668, 4, 66, 60, 12126000, 9116400, 0.44, 75, 500, 32, 806, 300, 16, 48, 34
0, 12691, 6, 87, 68, 17203725, 14197350, 0.44, 75, 500, 32, 1178, 300, 16, 23, 15
0, 11986, 13, 89, 83, 17342550, 14266200, 0.44, 75, 500, 32, 1168, 300, 16, 56, 45
0, 7112, 4, 58, 42, 9840225, 6910425, 0.44, 75, 500, 32, 647, 300, 16, 17, 12
0, 7889, 10, 68, 70, 10925100, 8019225, 0.44, 75, 500, 32, 692, 300, 16, 33, 33
