win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 529, 5, 7, 6, 1226700, 933000, 0.4, 75, 500, 32, 37, 300, 2, 79, 44
0, 583, 4, 5, 5, 1343775, 1266975, 0.4, 75, 500, 32, 43, 300, 2, 62, 38
0, 672, 2, 3, 6, 1238925, 1082550, 0.4, 75, 500, 32, 39, 300, 2, 30, 32
0, 717, 5, 7, 6, 1470900, 644100, 0.4, 75, 500, 32, 46, 300, 2, 67, 48
0, 777, 6, 9, 8, 1473375, 1275750, 0.4, 75, 500, 32, 51, 300, 2, 30, 33
0, 656, 6, 7, 7, 1339650, 856425, 0.4, 75, 500, 32, 45, 300, 2, 69, 17
0, 647, 2, 4, 3, 1091700, 475500, 0.4, 75, 500, 32, 43, 300, 2, 71, 43
0, 687, 5, 7, 7, 1165650, 833025, 0.4, 75, 500, 32, 46, 300, 2, 31, 48
0, 737, 2, 3, 4, 1574850, 1451850, 0.4, 75, 500, 32, 59, 300, 2, 20, 36
0, 748, 1, 2, 4, 1009350, 775125, 0.4, 75, 500, 32, 54, 300, 2, 69, 41
0, 855, 4, 10, 6, 1561650, 876300, 0.4, 75, 500, 32, 65, 300, 2, 31, 12
0, 1088, 10, 15, 13, 2067225, 1604100, 0.4, 75, 500, 32, 69, 300, 2, 36, 8
0, 587, 3, 4, 6, 1059300, 848550, 0.4, 75, 500, 32, 34, 300, 2, 38, 29
0, 910, 7, 11, 12, 1654950, 1123275, 0.4, 75, 500, 32, 69, 300, 2, 18, 32
0, 1056, 5, 9, 9, 1785075, 1506525, 0.4, 75, 500, 32, 69, 300, 2, 20, 37
0, 512, 2, 4, 4, 981300, 857700, 0.4, 75, 500, 32, 34, 300, 2, 31, 26
0, 1218, 9, 13, 14, 2102700, 1642800, 0.4, 75, 500, 32, 86, 300, 2, 59, 28
0, 1238, 7, 11, 12, 2412825, 2126850, 0.4, 75, 500, 32, 97, 300, 2, 36, 45
0, 1153, 11, 15, 13, 2274600, 1737750, 0.4, 75, 500, 32, 88, 300, 2, 31, 24
