win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 471, 2, 4, 5, 825750, 762075, 0.44, 75, 500, 32, 31, 300, 13, 17, 12
0, 549, 4, 5, 5, 906075, 341775, 0.44, 75, 500, 32, 32, 300, 13, 75, 50
0, 687, 3, 5, 4, 1157400, 733725, 0.44, 75, 500, 32, 49, 300, 13, 27, 20
0, 704, 3, 10, 5, 1321050, 926325, 0.44, 75, 500, 32, 51, 300, 13, 64, 50
0, 937, 6, 8, 10, 1767000, 1317900, 0.44, 75, 500, 32, 74, 300, 13, 8, 6
0, 1001, 2, 8, 8, 1627275, 1408125, 0.44, 75, 500, 32, 71, 300, 13, 84, 71
0, 862, 2, 4, 4, 1477725, 1112925, 0.44, 75, 500, 32, 70, 300, 13, 41, 43
0, 621, 4, 5, 7, 1103475, 1073025, 0.44, 75, 500, 32, 41, 300, 13, 13, 14
0, 966, 10, 14, 11, 1746825, 841575, 0.44, 75, 500, 32, 77, 300, 13, 46, 32
0, 619, 2, 3, 3, 941175, 62025, 0.44, 75, 500, 32, 44, 300, 13, 58, 57
0, 1248, 4, 9, 8, 1955925, 1261050, 0.44, 75, 500, 32, 88, 300, 13, 26, 9
0, 562, 4, 6, 7, 1228500, 1020525, 0.44, 75, 500, 32, 38, 300, 13, 15, 11
0, 449, 3, 4, 4, 960600, 397200, 0.44, 75, 500, 32, 32, 300, 13, 37, 29
0, 1430, 4, 14, 12, 2323725, 1575000, 0.44, 75, 500, 32, 113, 300, 13, 34, 30
0, 1656, 6, 18, 13, 2172825, 1693050, 0.44, 75, 500, 32, 115, 300, 13, 48, 43
0, 2019, 3, 13, 13, 3010275, 2247000, 0.44, 75, 500, 32, 142, 300, 13, 44, 39
0, 1949, 5, 17, 12, 2644875, 2179425, 0.44, 75, 500, 32, 135, 300, 13, 25, 16
0, 1843, 9, 16, 16, 2526075, 2007600, 0.44, 75, 500, 32, 144, 300, 13, 27, 20
0, 404, 1, 2, 2, 1024575, 223350, 0.44, 75, 500, 32, 27, 300, 13, 19, 19
0, 2009, 9, 24, 17, 2857425, 1926450, 0.44, 75, 500, 32, 144, 300, 13, 9, 6
0, 2049, 6, 17, 15, 3279450, 2532900, 0.44, 75, 500, 32, 157, 300, 13, 38, 28
0, 1065, 5, 10, 9, 1939875, 1287300, 0.44, 75, 500, 32, 79, 300, 13, 44, 31
0, 2108, 6, 17, 14, 3086625, 2216700, 0.44, 75, 500, 32, 161, 300, 13, 39, 38
0, 2115, 6, 15, 15, 3719850, 2943750, 0.44, 75, 500, 32, 168, 300, 13, 48, 42
0, 1176, 6, 9, 15, 1906425, 1314075, 0.44, 75, 500, 32, 89, 300, 13, 42, 28
0, 1997, 3, 12, 19, 3056100, 2281350, 0.44, 75, 500, 32, 160, 300, 13, 70, 65
0, 1485, 6, 15, 16, 2252400, 1610700, 0.44, 75, 500, 32, 98, 300, 13, 28, 13
0, 2667, 4, 24, 18, 3817800, 2856450, 0.44, 75, 500, 32, 190, 300, 13, 60, 53
0, 533, 5, 7, 6, 1002450, 621150, 0.44, 75, 500, 32, 40, 300, 13, 64, 42
0, 1182, 12, 19, 14, 2052600, 1077075, 0.44, 75, 500, 32, 79, 300, 13, 67, 55
0, 2500, 7, 19, 16, 3813225, 2848125, 0.44, 75, 500, 32, 199, 300, 13, 5, 5
