win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 417, 1, 2, 2, 667125, 37275, 0.48, 75, 500, 32, 22, 300, 5, 34, 40
0, 588, 2, 3, 3, 766275, 360600, 0.48, 75, 500, 32, 40, 300, 5, 47, 48
0, 618, 2, 3, 3, 1149750, 618075, 0.48, 75, 500, 32, 45, 300, 5, 35, 19
0, 720, 9, 15, 10, 1222800, 722250, 0.48, 75, 500, 32, 48, 300, 5, 49, 42
0, 728, 6, 11, 7, 1162350, 664800, 0.48, 75, 500, 32, 49, 300, 5, 56, 53
0, 863, 3, 6, 4, 1402650, 972525, 0.48, 75, 500, 32, 50, 300, 5, 33, 26
0, 599, 5, 6, 6, 1688925, 1099050, 0.48, 75, 500, 32, 52, 300, 5, 44, 22
1, 1119, 5, 8, 12, 1541625, 1644750, 0.48, 75, 500, 32, 69, 300, 5, 51, 23
0, 394, 1, 2, 3, 860325, 794025, 0.48, 75, 500, 32, 27, 300, 5, 57, 40
0, 1081, 3, 7, 12, 1471275, 1066125, 0.48, 75, 500, 32, 68, 300, 5, 49, 39
0, 353, 2, 3, 3, 842550, 636600, 0.48, 75, 500, 32, 24, 300, 5, 68, 23
0, 1143, 9, 10, 10, 2092725, 1931925, 0.48, 75, 500, 32, 75, 300, 5, 45, 20
1, 1274, 6, 10, 14, 1734150, 1981575, 0.48, 75, 500, 32, 80, 300, 5, 14, 15
1, 1151, 4, 9, 11, 1539825, 1603800, 0.48, 75, 500, 32, 80, 300, 5, 64, 42
1, 1305, 4, 11, 9, 1743600, 1893450, 0.48, 75, 500, 32, 88, 300, 5, 57, 46
0, 457, 6, 7, 7, 962100, 412200, 0.48, 75, 500, 32, 28, 300, 5, 31, 13
0, 1210, 9, 20, 11, 2035875, 1354125, 0.48, 75, 500, 32, 90, 300, 5, 49, 14
1, 992, 3, 8, 9, 1666875, 1761150, 0.48, 75, 500, 32, 69, 300, 5, 70, 52
0, 1314, 9, 16, 11, 2274000, 1598700, 0.48, 75, 500, 32, 102, 300, 5, 37, 20
1, 1828, 4, 15, 15, 2472675, 2651625, 0.48, 75, 500, 32, 117, 300, 5, 35, 26
0, 504, 4, 5, 5, 1219800, 948825, 0.48, 75, 500, 32, 33, 300, 5, 37, 51
0, 1569, 8, 20, 15, 2523000, 2002425, 0.48, 75, 500, 32, 117, 300, 5, 45, 51
1, 1640, 4, 11, 13, 2449800, 2495700, 0.48, 75, 500, 32, 124, 300, 5, 37, 40
1, 1808, 4, 5, 21, 2186925, 3091500, 0.48, 75, 500, 32, 137, 300, 5, 18, 43
0, 1164, 4, 6, 12, 1888875, 1785300, 0.48, 75, 500, 32, 76, 300, 5, 22, 68
0, 2015, 5, 20, 15, 2585475, 2263050, 0.48, 75, 500, 32, 134, 300, 5, 37, 20
0, 654, 4, 5, 5, 998925, 509550, 0.48, 75, 500, 32, 37, 300, 5, 54, 32
0, 498, 1, 2, 2, 1013550, 233700, 0.48, 75, 500, 32, 34, 300, 5, 38, 39
0, 387, 1, 2, 2, 858150, 618525, 0.48, 75, 500, 32, 23, 300, 5, 35, 15
0, 1423, 6, 18, 11, 1932975, 1357200, 0.48, 75, 500, 32, 93, 300, 5, 54, 19
1, 725, 2, 7, 7, 1149150, 1225050, 0.48, 75, 500, 32, 46, 300, 5, 40, 59
1, 2300, 5, 18, 20, 3180750, 3325500, 0.48, 75, 500, 32, 177, 300, 5, 16, 27
0, 1336, 4, 12, 5, 2124000, 1292175, 0.48, 75, 500, 32, 94, 300, 5, 59, 16
0, 1768, 3, 6, 23, 2687250, 2394150, 0.48, 75, 500, 32, 134, 300, 5, 15, 43
0, 1603, 7, 10, 12, 2324850, 1875900, 0.48, 75, 500, 32, 116, 300, 5, 51, 49
0, 441, 4, 5, 5, 835425, 770925, 0.48, 75, 500, 32, 29, 300, 5, 29, 32
0, 1768, 6, 15, 13, 2584800, 2030025, 0.48, 75, 500, 32, 128, 300, 5, 52, 51
0, 1221, 6, 8, 13, 3296850, 1786575, 0.48, 75, 500, 32, 89, 300, 5, 41, 57
0, 2915, 4, 22, 27, 3693375, 3206175, 0.48, 75, 500, 32, 211, 300, 5, 27, 36
0, 1803, 8, 13, 17, 3065100, 2537700, 0.48, 75, 500, 32, 134, 300, 5, 55, 47
0, 974, 4, 7, 5, 1873050, 1372575, 0.48, 75, 500, 32, 71, 300, 5, 54, 15
1, 2055, 4, 10, 22, 2822550, 3052950, 0.48, 75, 500, 32, 160, 300, 5, 26, 47
0, 846, 6, 10, 7, 1601850, 843525, 0.48, 75, 500, 32, 59, 300, 5, 51, 18
0, 3229, 6, 26, 28, 4676325, 3996300, 0.48, 75, 500, 32, 239, 300, 5, 42, 48
0, 1491, 5, 16, 11, 2247225, 1796325, 0.48, 75, 500, 32, 106, 300, 5, 56, 27
1, 638, 1, 2, 5, 1019400, 1166475, 0.48, 75, 500, 32, 36, 300, 5, 23, 55
0, 1721, 7, 15, 11, 3004500, 2290200, 0.48, 75, 500, 32, 113, 300, 5, 18, 14
0, 1050, 7, 11, 8, 1756200, 1003275, 0.48, 75, 500, 32, 74, 300, 5, 20, 18
0, 2276, 10, 16, 21, 3543975, 2742375, 0.48, 75, 500, 32, 159, 300, 5, 22, 34
0, 433, 3, 4, 4, 1000350, 533850, 0.48, 75, 500, 32, 28, 300, 5, 28, 53
