win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 5961, 119, 128, 129, 128, 129, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 117, 139, 128, 139, 128, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 118, 142, 131, 142, 131, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 83, 99, 91, 99, 91, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 86, 109, 97, 109, 97, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 112, 129, 120, 129, 120, 0.36, 50, 100, 1, 3, 5000, 5
1, 5634, 103, 108, 109, 108, 109, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 113, 138, 127, 138, 127, 0.36, 50, 100, 1, 3, 5000, 5
1, 5369, 90, 95, 96, 95, 96, 0.36, 50, 100, 1, 2, 5000, 5
1, 5799, 91, 96, 97, 96, 97, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 95, 136, 107, 136, 107, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 103, 131, 120, 131, 120, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 101, 129, 117, 129, 117, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 111, 132, 126, 132, 126, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 98, 124, 112, 124, 112, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 97, 113, 109, 113, 109, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 103, 122, 113, 122, 113, 0.36, 50, 100, 1, 3, 5000, 5
1, 5761, 99, 104, 110, 104, 110, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 96, 119, 107, 119, 107, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 101, 129, 113, 129, 113, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 96, 121, 111, 121, 111, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 97, 125, 109, 125, 109, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 98, 116, 106, 116, 106, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 101, 126, 114, 126, 114, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 102, 121, 117, 121, 117, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 104, 124, 117, 124, 117, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 116, 138, 126, 138, 126, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 99, 125, 113, 125, 113, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 83, 101, 97, 101, 97, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 98, 124, 111, 124, 111, 0.36, 50, 100, 1, 3, 5000, 5
1, 5558, 93, 98, 102, 98, 102, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 102, 126, 113, 126, 113, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 92, 119, 108, 119, 108, 0.36, 50, 100, 1, 3, 5000, 5
1, 5302, 95, 100, 103, 100, 103, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 96, 131, 113, 131, 113, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 104, 125, 116, 125, 116, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 114, 138, 134, 138, 134, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 111, 139, 126, 139, 126, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 114, 135, 130, 135, 130, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 107, 130, 117, 130, 117, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 97, 118, 103, 118, 103, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 108, 138, 117, 138, 117, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 100, 122, 108, 122, 108, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 112, 125, 117, 125, 117, 0.36, 50, 100, 1, 3, 5000, 5
0, 6750, 102, 125, 112, 125, 112, 0.36, 50, 100, 1, 3, 5000, 5
1, 5878, 114, 120, 121, 120, 121, 0.36, 50, 100, 1, 2, 5000, 5
0, 6750, 101, 128, 117, 128, 117, 0.36, 50, 100, 1, 3, 5000, 5
