win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
0, 8500, 108, 149, 140, 305830, 283960, 0.44, 50, 100, 1, 31, 5000, 10
0, 8500, 91, 145, 120, 348742, 291754, 0.44, 50, 100, 1, 33, 5000, 10
1, 7054, 94, 115, 116, 299698, 301310, 0.44, 50, 100, 1, 27, 5000, 10
0, 8500, 106, 149, 140, 330925, 310278, 0.44, 50, 100, 1, 37, 5000, 10
0, 8500, 103, 147, 134, 373924, 342185, 0.44, 50, 100, 1, 35, 5000, 10
0, 8500, 84, 148, 121, 347589, 290264, 0.44, 50, 100, 1, 35, 5000, 10
0, 8500, 109, 154, 143, 400891, 363821, 0.44, 50, 100, 1, 40, 5000, 10
0, 8500, 117, 160, 148, 367817, 328949, 0.44, 50, 100, 1, 40, 5000, 10
0, 8500, 121, 173, 155, 342559, 288251, 0.44, 50, 100, 1, 36, 5000, 10
0, 8500, 101, 147, 136, 304516, 278736, 0.44, 50, 100, 1, 38, 5000, 10
0, 8500, 87, 122, 116, 373599, 358849, 0.44, 50, 100, 1, 36, 5000, 10
0, 8500, 110, 160, 143, 369737, 317083, 0.44, 50, 100, 1, 39, 5000, 10
0, 8500, 98, 154, 137, 316772, 280760, 0.44, 50, 100, 1, 37, 5000, 10
0, 8500, 98, 150, 133, 337116, 299186, 0.44, 50, 100, 1, 38, 5000, 10
1, 6442, 98, 110, 111, 259504, 261815, 0.44, 50, 100, 1, 27, 5000, 10
1, 5907, 106, 117, 118, 281075, 284327, 0.44, 50, 100, 1, 24, 5000, 10
0, 8500, 97, 146, 122, 354800, 297631, 0.44, 50, 100, 1, 40, 5000, 10
0, 8500, 103, 147, 141, 401065, 379406, 0.44, 50, 100, 1, 40, 5000, 10
0, 8500, 110, 149, 143, 376862, 352907, 0.44, 50, 100, 1, 43, 5000, 10
0, 8500, 98, 144, 133, 336741, 309476, 0.44, 50, 100, 1, 40, 5000, 10
1, 6095, 108, 119, 119, 245075, 245108, 0.44, 50, 100, 1, 29, 5000, 10
0, 8500, 106, 167, 140, 414764, 338572, 0.44, 50, 100, 1, 38, 5000, 10
1, 6456, 100, 112, 113, 279709, 283639, 0.44, 50, 100, 1, 29, 5000, 10
1, 5912, 99, 110, 110, 316589, 317184, 0.44, 50, 100, 1, 25, 5000, 10
0, 8500, 94, 150, 128, 406061, 335109, 0.44, 50, 100, 1, 37, 5000, 10
1, 6628, 96, 107, 114, 277408, 294290, 0.44, 50, 100, 1, 29, 5000, 10
1, 6159, 85, 96, 100, 271795, 280889, 0.44, 50, 100, 1, 27, 5000, 10
0, 8500, 109, 145, 145, 365768, 358108, 0.44, 50, 100, 1, 42, 5000, 10
1, 6196, 99, 113, 114, 290457, 291301, 0.44, 50, 100, 1, 27, 5000, 10
1, 8048, 93, 135, 140, 336753, 338159, 0.44, 50, 100, 1, 36, 5000, 10
0, 8500, 103, 152, 142, 359008, 334107, 0.44, 50, 100, 1, 37, 5000, 10
1, 6481, 109, 121, 126, 244846, 258207, 0.44, 50, 100, 1, 27, 5000, 10
0, 8500, 103, 144, 135, 379936, 346035, 0.44, 50, 100, 1, 36, 5000, 10
1, 6181, 88, 99, 100, 278735, 280683, 0.44, 50, 100, 1, 25, 5000, 10
1, 6706, 89, 108, 109, 262698, 263130, 0.44, 50, 100, 1, 32, 5000, 10
1, 6127, 93, 104, 105, 263743, 266943, 0.44, 50, 100, 1, 25, 5000, 10
1, 6019, 104, 115, 118, 292868, 301715, 0.44, 50, 100, 1, 24, 5000, 10
1, 6217, 113, 124, 127, 306389, 314939, 0.44, 50, 100, 1, 26, 5000, 10
1, 6466, 98, 111, 111, 291823, 292823, 0.44, 50, 100, 1, 27, 5000, 10
1, 6016, 100, 111, 111, 255834, 256592, 0.44, 50, 100, 1, 26, 5000, 10
1, 6101, 89, 100, 103, 240510, 246866, 0.44, 50, 100, 1, 24, 5000, 10
1, 6029, 106, 117, 120, 285623, 295327, 0.44, 50, 100, 1, 26, 5000, 10
0, 8500, 117, 153, 144, 350784, 322076, 0.44, 50, 100, 1, 38, 5000, 10
0, 8500, 106, 159, 144, 310618, 279634, 0.44, 50, 100, 1, 38, 5000, 10
1, 6353, 105, 116, 117, 304095, 306273, 0.44, 50, 100, 1, 28, 5000, 10
0, 8500, 114, 152, 142, 413900, 381095, 0.44, 50, 100, 1, 41, 5000, 10
0, 8500, 107, 155, 145, 334573, 297012, 0.44, 50, 100, 1, 40, 5000, 10
1, 5886, 89, 100, 103, 233959, 240156, 0.44, 50, 100, 1, 25, 5000, 10
0, 8500, 111, 155, 149, 343600, 324233, 0.44, 50, 100, 1, 39, 5000, 10
0, 8500, 103, 149, 133, 343495, 305598, 0.44, 50, 100, 1, 38, 5000, 10
1, 6412, 88, 99, 108, 276859, 298340, 0.44, 50, 100, 1, 29, 5000, 10
1, 6251, 108, 119, 119, 279988, 281463, 0.44, 50, 100, 1, 27, 5000, 10
0, 8500, 104, 150, 141, 383574, 357966, 0.44, 50, 100, 1, 38, 5000, 10
0, 8500, 91, 141, 140, 340475, 332390, 0.44, 50, 100, 1, 37, 5000, 10
1, 6384, 89, 100, 105, 266483, 278244, 0.44, 50, 100, 1, 27, 5000, 10
1, 7951, 89, 113, 114, 354933, 355269, 0.44, 50, 100, 1, 34, 5000, 10
1, 6138, 103, 115, 116, 264640, 266171, 0.44, 50, 100, 1, 26, 5000, 10
1, 6849, 105, 129, 130, 287600, 288442, 0.44, 50, 100, 1, 33, 5000, 10
0, 8500, 96, 140, 131, 357572, 328391, 0.44, 50, 100, 1, 43, 5000, 10
0, 8500, 108, 151, 140, 371427, 337874, 0.44, 50, 100, 1, 40, 5000, 10
0, 8500, 98, 140, 129, 371358, 343479, 0.44, 50, 100, 1, 39, 5000, 10
1, 6082, 108, 119, 121, 223542, 229129, 0.44, 50, 100, 1, 25, 5000, 10
1, 6237, 102, 113, 113, 290254, 290364, 0.44, 50, 100, 1, 30, 5000, 10
1, 6214, 87, 98, 101, 269955, 276723, 0.44, 50, 100, 1, 28, 5000, 10
0, 8500, 104, 155, 142, 331917, 300515, 0.44, 50, 100, 1, 40, 5000, 10
1, 6042, 86, 97, 99, 223459, 227705, 0.44, 50, 100, 1, 29, 5000, 10
0, 8500, 97, 139, 122, 398645, 353122, 0.44, 50, 100, 1, 41, 5000, 10
0, 8500, 96, 143, 137, 311882, 292148, 0.44, 50, 100, 1, 40, 5000, 10
1, 6207, 112, 123, 129, 259784, 275703, 0.44, 50, 100, 1, 25, 5000, 10
0, 8500, 107, 156, 139, 379579, 330021, 0.44, 50, 100, 1, 37, 5000, 10
1, 6163, 100, 111, 111, 275748, 275773, 0.44, 50, 100, 1, 25, 5000, 10
0, 8500, 90, 141, 121, 397028, 344827, 0.44, 50, 100, 1, 41, 5000, 10
0, 8500, 104, 143, 142, 371411, 368531, 0.44, 50, 100, 1, 40, 5000, 10
1, 7777, 102, 126, 129, 366117, 366995, 0.44, 50, 100, 1, 35, 5000, 10
1, 6927, 131, 149, 150, 311740, 312278, 0.44, 50, 100, 1, 31, 5000, 10
0, 8500, 104, 141, 136, 339341, 326955, 0.44, 50, 100, 1, 45, 5000, 10
0, 8500, 104, 161, 135, 380494, 311466, 0.44, 50, 100, 1, 40, 5000, 10
0, 8500, 115, 160, 144, 395841, 350830, 0.44, 50, 100, 1, 36, 5000, 10
1, 7055, 80, 102, 104, 309839, 310500, 0.44, 50, 100, 1, 31, 5000, 10
1, 6091, 108, 119, 118, 311286, 312782, 0.44, 50, 100, 1, 27, 5000, 10
0, 8500, 100, 141, 137, 348030, 324161, 0.44, 50, 100, 1, 39, 5000, 10
1, 5939, 96, 107, 107, 267126, 267281, 0.44, 50, 100, 1, 25, 5000, 10
0, 8500, 109, 162, 136, 382977, 322181, 0.44, 50, 100, 1, 43, 5000, 10
0, 8500, 93, 143, 128, 349174, 319348, 0.44, 50, 100, 1, 39, 5000, 10
1, 6586, 102, 114, 123, 299773, 323506, 0.44, 50, 100, 1, 28, 5000, 10
1, 6606, 97, 112, 114, 252995, 253980, 0.44, 50, 100, 1, 28, 5000, 10
1, 5902, 110, 121, 123, 239883, 245461, 0.44, 50, 100, 1, 28, 5000, 10
0, 8500, 108, 146, 133, 376122, 335388, 0.44, 50, 100, 1, 42, 5000, 10
1, 6097, 94, 105, 107, 277790, 283450, 0.44, 50, 100, 1, 26, 5000, 10
