win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 346, 3, 4, 4, 877200, 167775, 0.48, 75, 500, 32, 22, 300, 16, 46, 44
0, 432, 1, 2, 3, 751800, 718350, 0.48, 75, 500, 32, 27, 300, 16, 20, 14
0, 493, 2, 3, 3, 778950, 722700, 0.48, 75, 500, 32, 37, 300, 16, 51, 42
0, 467, 2, 4, 3, 920250, 875250, 0.48, 75, 500, 32, 36, 300, 16, 54, 50
0, 650, 4, 6, 5, 855150, 587700, 0.48, 75, 500, 32, 47, 300, 16, 9, 9
0, 654, 1, 2, 3, 1268475, 1151550, 0.48, 75, 500, 32, 58, 300, 16, 45, 44
0, 877, 4, 5, 6, 1564350, 1465350, 0.48, 75, 500, 32, 69, 300, 16, 54, 47
0, 1163, 5, 7, 7, 1873875, 1337175, 0.48, 75, 500, 32, 95, 300, 16, 10, 6
0, 1346, 3, 13, 7, 2046750, 1558050, 0.48, 75, 500, 32, 100, 300, 16, 58, 62
0, 1473, 5, 16, 9, 2178675, 1452075, 0.48, 75, 500, 32, 113, 300, 16, 31, 20
0, 1506, 5, 16, 13, 2862375, 2486550, 0.48, 75, 500, 32, 123, 300, 16, 45, 37
0, 1408, 5, 13, 12, 2431500, 1780050, 0.48, 75, 500, 32, 125, 300, 16, 17, 13
0, 1808, 14, 15, 16, 4675200, 4483875, 0.48, 75, 500, 32, 170, 300, 16, 67, 58
0, 984, 4, 8, 7, 1481550, 885675, 0.48, 75, 500, 32, 83, 300, 16, 50, 38
0, 2184, 4, 14, 18, 2922525, 2342625, 0.48, 75, 500, 32, 186, 300, 16, 16, 13
0, 1885, 7, 15, 11, 2988900, 2460825, 0.48, 75, 500, 32, 158, 300, 16, 14, 14
1, 2460, 5, 24, 19, 3160350, 3281100, 0.48, 75, 500, 32, 203, 300, 16, 24, 21
0, 325, 2, 3, 3, 849675, 471150, 0.48, 75, 500, 32, 22, 300, 16, 8, 12
1, 2856, 3, 24, 15, 3545700, 3817050, 0.48, 75, 500, 32, 229, 300, 16, 64, 69
0, 1741, 3, 11, 9, 2835375, 2427525, 0.48, 75, 500, 32, 153, 300, 16, 42, 33
1, 2572, 4, 18, 24, 3477525, 3780150, 0.48, 75, 500, 32, 217, 300, 16, 34, 36
1, 3093, 7, 21, 28, 3817800, 4106400, 0.48, 75, 500, 32, 253, 300, 16, 53, 53
