win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 20591, 267, 283, 281, 46995667, 47102181, 0.48, 75, 500, 32, 1729, 18750, 10, 44, 39
1, 22001, 262, 281, 269, 49860569, 50583956, 0.48, 75, 500, 32, 1805, 18750, 10, 54, 21
0, 24014, 241, 293, 275, 51804632, 50519807, 0.48, 75, 500, 32, 2028, 18750, 10, 49, 36
0, 24578, 275, 314, 322, 51443478, 50226987, 0.48, 75, 500, 32, 2070, 18750, 10, 24, 24
0, 24576, 273, 308, 309, 51933347, 51126962, 0.48, 75, 500, 32, 2077, 18750, 10, 17, 18
0, 27000, 253, 321, 312, 56618039, 55993895, 0.48, 75, 500, 32, 2162, 18750, 10, 60, 55
0, 27000, 253, 310, 299, 56848571, 56198570, 0.48, 75, 500, 32, 2187, 18750, 10, 55, 31
0, 27000, 215, 256, 290, 55188782, 54456973, 0.48, 75, 500, 32, 2202, 18750, 10, 14, 31
0, 27000, 245, 293, 307, 56487139, 55918824, 0.48, 75, 500, 32, 2218, 18750, 10, 53, 60
0, 27000, 262, 326, 333, 55246009, 54702357, 0.48, 75, 500, 32, 2242, 18750, 10, 45, 52
0, 25329, 245, 276, 297, 54733015, 53171117, 0.48, 75, 500, 32, 2254, 18750, 10, 27, 50
0, 27000, 237, 260, 340, 56154503, 55358818, 0.48, 75, 500, 32, 2259, 18750, 10, 14, 66
0, 27000, 266, 296, 359, 55429251, 54650818, 0.48, 75, 500, 32, 2268, 18750, 10, 20, 54
0, 27000, 274, 315, 366, 55452626, 54402272, 0.48, 75, 500, 32, 2277, 18750, 10, 22, 43
0, 27000, 256, 333, 298, 56056213, 55022585, 0.48, 75, 500, 32, 2298, 18750, 10, 45, 30
0, 23579, 237, 259, 284, 50412732, 48918637, 0.48, 75, 500, 32, 1793, 18750, 10, 28, 67
1, 23950, 234, 260, 282, 51684130, 51801502, 0.48, 75, 500, 32, 2011, 18750, 10, 25, 32
1, 19738, 261, 270, 275, 46089049, 46138852, 0.48, 75, 500, 32, 1773, 18750, 10, 35, 43
1, 21468, 281, 293, 298, 49822268, 50025898, 0.48, 75, 500, 32, 1648, 18750, 10, 34, 40
0, 23337, 249, 295, 258, 52490089, 50778948, 0.48, 75, 500, 32, 1860, 18750, 10, 60, 15
0, 27000, 273, 338, 331, 55021868, 54299467, 0.48, 75, 500, 32, 2370, 18750, 10, 31, 31
0, 26525, 265, 348, 311, 55038077, 53217334, 0.48, 75, 500, 32, 2198, 18750, 10, 37, 18
