win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 375, 2, 3, 3, 818175, 639525, 0.4, 75, 500, 32, 23, 300, 10, 83, 61
0, 380, 4, 5, 5, 811950, 462600, 0.4, 75, 500, 32, 30, 300, 10, 68, 39
0, 373, 4, 5, 5, 1043850, 955125, 0.4, 75, 500, 32, 30, 300, 10, 77, 46
0, 457, 2, 3, 3, 920550, 395250, 0.4, 75, 500, 32, 34, 300, 10, 53, 29
0, 395, 6, 7, 7, 1009350, 827400, 0.4, 75, 500, 32, 39, 300, 10, 66, 40
0, 474, 2, 4, 4, 1016175, 898950, 0.4, 75, 500, 32, 49, 300, 10, 64, 45
0, 549, 3, 4, 4, 1332075, 966975, 0.4, 75, 500, 32, 55, 300, 10, 35, 19
0, 685, 3, 7, 6, 1184025, 786825, 0.4, 75, 500, 32, 64, 300, 10, 18, 15
0, 902, 5, 14, 10, 1515750, 1020375, 0.4, 75, 500, 32, 70, 300, 10, 11, 11
0, 744, 3, 5, 4, 1070925, 538875, 0.4, 75, 500, 32, 66, 300, 10, 24, 15
0, 883, 5, 7, 7, 1761600, 1366725, 0.4, 75, 500, 32, 80, 300, 10, 15, 19
0, 550, 3, 4, 4, 1332900, 532950, 0.4, 75, 500, 32, 46, 300, 10, 79, 45
0, 1054, 5, 11, 7, 1979400, 1311750, 0.4, 75, 500, 32, 89, 300, 10, 83, 56
0, 915, 5, 15, 7, 1504650, 916425, 0.4, 75, 500, 32, 95, 300, 10, 60, 21
0, 523, 4, 8, 6, 1133775, 936000, 0.4, 75, 500, 32, 43, 300, 10, 37, 23
0, 489, 2, 3, 3, 992475, 596025, 0.4, 75, 500, 32, 37, 300, 10, 49, 43
0, 1274, 9, 11, 11, 2298225, 1625550, 0.4, 75, 500, 32, 106, 300, 10, 75, 48
0, 1210, 4, 9, 10, 2174325, 1317225, 0.4, 75, 500, 32, 102, 300, 10, 70, 30
0, 1303, 7, 20, 12, 1880400, 1335750, 0.4, 75, 500, 32, 111, 300, 10, 22, 15
0, 1021, 5, 6, 8, 1719825, 1561425, 0.4, 75, 500, 32, 91, 300, 10, 24, 34
0, 1037, 6, 7, 7, 1986675, 1433325, 0.4, 75, 500, 32, 76, 300, 10, 64, 51
0, 446, 0, 1, 1, 979650, 7950, 0.4, 75, 500, 32, 29, 300, 10, 65, 41
0, 429, 4, 5, 5, 963675, 436800, 0.4, 75, 500, 32, 33, 300, 10, 44, 21
0, 1495, 3, 10, 14, 2205075, 1726800, 0.4, 75, 500, 32, 125, 300, 10, 52, 37
0, 357, 2, 3, 3, 812475, 305775, 0.4, 75, 500, 32, 22, 300, 10, 68, 45
0, 1628, 7, 18, 16, 2579700, 1978425, 0.4, 75, 500, 32, 133, 300, 10, 36, 21
0, 472, 3, 4, 4, 876525, 522900, 0.4, 75, 500, 32, 36, 300, 10, 30, 25
0, 1093, 11, 17, 13, 2172900, 1411575, 0.4, 75, 500, 32, 88, 300, 10, 10, 6
0, 1648, 9, 12, 16, 2988975, 2530800, 0.4, 75, 500, 32, 144, 300, 10, 44, 37
0, 1292, 11, 16, 14, 2336925, 1879050, 0.4, 75, 500, 32, 96, 300, 10, 20, 16
0, 1610, 6, 16, 14, 2817900, 2035875, 0.4, 75, 500, 32, 141, 300, 10, 19, 13
0, 524, 3, 4, 4, 941550, 576075, 0.4, 75, 500, 32, 38, 300, 10, 31, 26
0, 1754, 4, 14, 12, 2697900, 2071350, 0.4, 75, 500, 32, 151, 300, 10, 71, 35
0, 1338, 8, 17, 11, 2311125, 1536825, 0.4, 75, 500, 32, 109, 300, 10, 32, 25
0, 825, 3, 6, 8, 1307700, 909225, 0.4, 75, 500, 32, 58, 300, 10, 24, 21
0, 1851, 7, 13, 15, 2249025, 1683150, 0.4, 75, 500, 32, 165, 300, 10, 41, 31
0, 1250, 3, 10, 10, 2218050, 1663650, 0.4, 75, 500, 32, 96, 300, 10, 14, 9
0, 644, 5, 7, 6, 1436925, 1083675, 0.4, 75, 500, 32, 46, 300, 10, 12, 7
0, 989, 7, 13, 9, 1867275, 1323750, 0.4, 75, 500, 32, 81, 300, 10, 53, 23
0, 2043, 11, 20, 27, 3688125, 2934750, 0.4, 75, 500, 32, 191, 300, 10, 13, 16
0, 578, 4, 7, 5, 1027575, 618825, 0.4, 75, 500, 32, 38, 300, 10, 43, 26
0, 666, 5, 8, 6, 1312950, 640275, 0.4, 75, 500, 32, 46, 300, 10, 44, 30
0, 974, 4, 6, 7, 1689675, 1166175, 0.4, 75, 500, 32, 82, 300, 10, 76, 45
0, 1412, 8, 15, 17, 2309925, 1977450, 0.4, 75, 500, 32, 101, 300, 10, 65, 43
0, 794, 5, 10, 6, 1540425, 780300, 0.4, 75, 500, 32, 62, 300, 10, 47, 29
0, 1010, 3, 6, 8, 1569825, 1260450, 0.4, 75, 500, 32, 69, 300, 10, 57, 30
0, 706, 3, 6, 5, 1064250, 730200, 0.4, 75, 500, 32, 49, 300, 10, 64, 39
0, 2517, 11, 21, 20, 3800325, 3063075, 0.4, 75, 500, 32, 215, 300, 10, 79, 44
0, 1234, 4, 10, 12, 2170350, 1613850, 0.4, 75, 500, 32, 99, 300, 10, 24, 18
0, 760, 8, 11, 11, 1535025, 1374900, 0.4, 75, 500, 32, 57, 300, 10, 79, 60
0, 771, 3, 7, 5, 1217625, 963150, 0.4, 75, 500, 32, 52, 300, 10, 72, 45
0, 1101, 3, 8, 11, 2079975, 1694700, 0.4, 75, 500, 32, 83, 300, 10, 7, 6
0, 389, 2, 3, 3, 865200, 312225, 0.4, 75, 500, 32, 30, 300, 10, 60, 41
0, 713, 5, 6, 7, 1561725, 1471950, 0.4, 75, 500, 32, 48, 300, 10, 66, 53
0, 940, 7, 11, 12, 1505175, 1052850, 0.4, 75, 500, 32, 67, 300, 10, 71, 50
0, 717, 3, 4, 6, 1322025, 895350, 0.4, 75, 500, 32, 53, 300, 10, 29, 18
0, 785, 8, 10, 11, 1386075, 1209900, 0.4, 75, 500, 32, 55, 300, 10, 23, 9
0, 2092, 6, 12, 19, 3151875, 2396475, 0.4, 75, 500, 32, 173, 300, 10, 28, 32
0, 998, 4, 7, 6, 1688700, 683700, 0.4, 75, 500, 32, 73, 300, 10, 60, 24
