win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 10833, 112, 117, 119, 1035185, 1055184, 0.44, 100, 100, 1, 8, 10000, 5
1, 10940, 105, 110, 112, 929836, 947732, 0.44, 100, 100, 1, 9, 10000, 5
1, 11521, 120, 125, 125, 1003833, 1005338, 0.44, 100, 100, 1, 10, 10000, 5
1, 11212, 128, 133, 133, 1272487, 1274754, 0.44, 100, 100, 1, 11, 10000, 5
1, 11475, 82, 87, 88, 989390, 997594, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 106, 122, 122, 1437483, 1422291, 0.44, 100, 100, 1, 16, 10000, 5
0, 13500, 101, 121, 116, 1336135, 1275651, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 113, 130, 123, 1278935, 1204499, 0.44, 100, 100, 1, 14, 10000, 5
1, 11831, 110, 120, 121, 1137391, 1145556, 0.44, 100, 100, 1, 11, 10000, 5
1, 11883, 104, 116, 117, 1013607, 1019173, 0.44, 100, 100, 1, 12, 10000, 5
0, 13500, 102, 124, 122, 975202, 952365, 0.44, 100, 100, 1, 15, 10000, 5
1, 11726, 111, 116, 118, 1063212, 1084503, 0.44, 100, 100, 1, 14, 10000, 5
1, 12122, 104, 113, 114, 1094250, 1102305, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 98, 129, 113, 1206437, 1055042, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 113, 134, 126, 1112317, 1028948, 0.44, 100, 100, 1, 14, 10000, 5
0, 13500, 93, 129, 108, 1154536, 965983, 0.44, 100, 100, 1, 17, 10000, 5
0, 13500, 101, 124, 118, 1187244, 1122324, 0.44, 100, 100, 1, 16, 10000, 5
1, 10997, 118, 123, 126, 1134584, 1169392, 0.44, 100, 100, 1, 10, 10000, 5
1, 10826, 99, 104, 105, 1071386, 1081253, 0.44, 100, 100, 1, 9, 10000, 5
0, 13500, 119, 150, 133, 1219328, 1039432, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 97, 119, 111, 996496, 925474, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 92, 113, 105, 1195639, 1114849, 0.44, 100, 100, 1, 14, 10000, 5
0, 13500, 111, 139, 129, 1340235, 1218045, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 85, 103, 101, 1305957, 1280014, 0.44, 100, 100, 1, 14, 10000, 5
0, 13500, 103, 129, 116, 1370482, 1222912, 0.44, 100, 100, 1, 16, 10000, 5
0, 13500, 96, 129, 113, 1107298, 960476, 0.44, 100, 100, 1, 16, 10000, 5
1, 11135, 96, 101, 101, 957187, 957425, 0.44, 100, 100, 1, 10, 10000, 5
0, 13500, 105, 139, 121, 1313687, 1116691, 0.44, 100, 100, 1, 14, 10000, 5
0, 13500, 117, 144, 137, 1294434, 1209581, 0.44, 100, 100, 1, 15, 10000, 5
1, 11132, 89, 94, 94, 943843, 944442, 0.44, 100, 100, 1, 9, 10000, 5
0, 13500, 110, 132, 126, 1278917, 1212619, 0.44, 100, 100, 1, 14, 10000, 5
1, 11263, 106, 113, 114, 1027494, 1036587, 0.44, 100, 100, 1, 10, 10000, 5
0, 13500, 105, 130, 122, 1271770, 1182823, 0.44, 100, 100, 1, 14, 10000, 5
1, 11540, 110, 115, 117, 1219198, 1241872, 0.44, 100, 100, 1, 11, 10000, 5
1, 11399, 93, 102, 103, 950807, 957513, 0.44, 100, 100, 1, 11, 10000, 5
1, 11151, 113, 118, 118, 856036, 857149, 0.44, 100, 100, 1, 10, 10000, 5
0, 13500, 109, 131, 124, 1122539, 1052846, 0.44, 100, 100, 1, 16, 10000, 5
0, 13500, 113, 129, 126, 1072758, 1038813, 0.44, 100, 100, 1, 14, 10000, 5
1, 11035, 93, 98, 101, 1042626, 1072668, 0.44, 100, 100, 1, 11, 10000, 5
1, 11908, 111, 116, 117, 1113705, 1126108, 0.44, 100, 100, 1, 11, 10000, 5
1, 11552, 110, 115, 115, 1154085, 1154335, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 89, 118, 101, 1212447, 1048289, 0.44, 100, 100, 1, 16, 10000, 5
0, 13500, 100, 121, 116, 1194562, 1142293, 0.44, 100, 100, 1, 15, 10000, 5
1, 11541, 117, 122, 131, 1153152, 1254762, 0.44, 100, 100, 1, 11, 10000, 5
1, 10523, 95, 100, 100, 1162014, 1162500, 0.44, 100, 100, 1, 9, 10000, 5
0, 13500, 101, 117, 115, 1101551, 1080319, 0.44, 100, 100, 1, 15, 10000, 5
1, 11406, 104, 109, 113, 953278, 988905, 0.44, 100, 100, 1, 11, 10000, 5
1, 11031, 109, 114, 114, 944393, 945168, 0.44, 100, 100, 1, 10, 10000, 5
0, 13500, 96, 115, 108, 1323887, 1247992, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 100, 116, 107, 1390237, 1286204, 0.44, 100, 100, 1, 15, 10000, 5
1, 11613, 84, 89, 92, 1092097, 1123375, 0.44, 100, 100, 1, 11, 10000, 5
1, 11005, 99, 107, 108, 986778, 994491, 0.44, 100, 100, 1, 10, 10000, 5
1, 10603, 99, 104, 104, 1068638, 1068899, 0.44, 100, 100, 1, 8, 10000, 5
1, 12243, 104, 112, 113, 1320002, 1326566, 0.44, 100, 100, 1, 12, 10000, 5
1, 10684, 112, 117, 117, 1073016, 1073598, 0.44, 100, 100, 1, 11, 10000, 5
1, 12028, 67, 72, 77, 1444869, 1510497, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 99, 114, 113, 1206091, 1190249, 0.44, 100, 100, 1, 15, 10000, 5
1, 12061, 101, 113, 114, 1067020, 1073166, 0.44, 100, 100, 1, 12, 10000, 5
0, 13500, 101, 120, 110, 1373007, 1265070, 0.44, 100, 100, 1, 15, 10000, 5
1, 10651, 99, 104, 104, 951551, 951810, 0.44, 100, 100, 1, 9, 10000, 5
0, 13500, 118, 140, 133, 1256609, 1164641, 0.44, 100, 100, 1, 15, 10000, 5
0, 13500, 109, 133, 123, 1360215, 1242706, 0.44, 100, 100, 1, 16, 10000, 5
1, 11441, 92, 97, 97, 1240796, 1240898, 0.44, 100, 100, 1, 11, 10000, 5
1, 11055, 106, 111, 112, 1147054, 1159733, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 113, 135, 129, 1144097, 1076889, 0.44, 100, 100, 1, 15, 10000, 5
1, 11518, 106, 111, 113, 969364, 989258, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 100, 116, 113, 1250581, 1212644, 0.44, 100, 100, 1, 15, 10000, 5
1, 12403, 98, 110, 111, 1086758, 1092479, 0.44, 100, 100, 1, 13, 10000, 5
1, 11483, 114, 119, 120, 1010916, 1021116, 0.44, 100, 100, 1, 11, 10000, 5
1, 11167, 110, 116, 117, 953523, 960012, 0.44, 100, 100, 1, 10, 10000, 5
1, 10987, 97, 102, 103, 1182364, 1194104, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 90, 112, 105, 1092876, 1024116, 0.44, 100, 100, 1, 16, 10000, 5
0, 13500, 86, 106, 100, 1333766, 1264945, 0.44, 100, 100, 1, 15, 10000, 5
1, 11390, 113, 118, 118, 1139288, 1140360, 0.44, 100, 100, 1, 11, 10000, 5
1, 11600, 106, 111, 112, 1191127, 1203259, 0.44, 100, 100, 1, 11, 10000, 5
0, 13500, 91, 112, 105, 1326279, 1252960, 0.44, 100, 100, 1, 15, 10000, 5
1, 11791, 101, 110, 111, 1006504, 1011753, 0.44, 100, 100, 1, 12, 10000, 5
1, 13229, 95, 113, 114, 1073284, 1074143, 0.44, 100, 100, 1, 14, 10000, 5
1, 11601, 106, 111, 111, 1103885, 1104565, 0.44, 100, 100, 1, 10, 10000, 5
