win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 21487, 249, 285, 267, 49347794, 47521498, 0.4, 75, 500, 32, 2719, 18750, 10, 78, 57
0, 22255, 226, 257, 238, 50044357, 48072613, 0.4, 75, 500, 32, 2731, 18750, 10, 91, 59
0, 21272, 260, 276, 269, 47688816, 45879708, 0.4, 75, 500, 32, 2732, 18750, 10, 64, 37
0, 21023, 268, 285, 275, 47559547, 45607305, 0.4, 75, 500, 32, 2731, 18750, 10, 28, 13
0, 21615, 271, 302, 280, 49041759, 47040073, 0.4, 75, 500, 32, 2745, 18750, 10, 67, 41
0, 21632, 263, 287, 278, 48882742, 47066204, 0.4, 75, 500, 32, 2774, 18750, 10, 61, 43
0, 21462, 272, 286, 296, 49794892, 47949721, 0.4, 75, 500, 32, 2771, 18750, 10, 8, 13
0, 22248, 252, 277, 273, 52137797, 50263110, 0.4, 75, 500, 32, 2778, 18750, 10, 35, 25
0, 22495, 257, 291, 276, 50980445, 49171358, 0.4, 75, 500, 32, 2781, 18750, 10, 79, 46
0, 22243, 230, 267, 256, 49952874, 47886327, 0.4, 75, 500, 32, 2792, 18750, 10, 21, 15
0, 22272, 216, 251, 235, 50697693, 48666135, 0.4, 75, 500, 32, 2791, 18750, 10, 61, 38
0, 22508, 241, 272, 265, 51016527, 49156578, 0.4, 75, 500, 32, 2827, 18750, 10, 30, 18
0, 22244, 261, 278, 280, 50402206, 48594248, 0.4, 75, 500, 32, 2838, 18750, 10, 17, 15
0, 22627, 255, 285, 283, 50030638, 48187476, 0.4, 75, 500, 32, 2851, 18750, 10, 76, 54
0, 22729, 255, 291, 273, 51315619, 49343656, 0.4, 75, 500, 32, 2860, 18750, 10, 65, 46
0, 22645, 275, 307, 295, 50645566, 48740114, 0.4, 75, 500, 32, 2874, 18750, 10, 68, 42
0, 22905, 254, 284, 269, 50445597, 48225627, 0.4, 75, 500, 32, 2876, 18750, 10, 17, 10
0, 23420, 278, 313, 298, 52819071, 51014760, 0.4, 75, 500, 32, 2873, 18750, 10, 18, 14
0, 22752, 251, 282, 275, 50753759, 48764180, 0.4, 75, 500, 32, 2892, 18750, 10, 85, 53
0, 22900, 234, 256, 246, 53082078, 50705577, 0.4, 75, 500, 32, 2884, 18750, 10, 77, 42
0, 23011, 254, 294, 286, 51156603, 49174596, 0.4, 75, 500, 32, 2913, 18750, 10, 47, 36
0, 22818, 253, 291, 279, 52587642, 50686862, 0.4, 75, 500, 32, 2908, 18750, 10, 50, 30
0, 23219, 261, 300, 297, 52392257, 50372518, 0.4, 75, 500, 32, 2944, 18750, 10, 20, 17
0, 23308, 247, 279, 273, 51138681, 49265399, 0.4, 75, 500, 32, 2947, 18750, 10, 47, 38
0, 20094, 227, 240, 228, 47467051, 45647166, 0.4, 75, 500, 32, 1847, 18750, 10, 16, 5
0, 21823, 240, 267, 254, 50222922, 48364907, 0.4, 75, 500, 32, 2002, 18750, 10, 82, 47
0, 22265, 255, 280, 271, 50814390, 48839634, 0.4, 75, 500, 32, 2043, 18750, 10, 84, 50
0, 22265, 253, 285, 270, 49860691, 47978683, 0.4, 75, 500, 32, 2095, 18750, 10, 11, 6
0, 21338, 249, 268, 266, 49021924, 47040233, 0.4, 75, 500, 32, 1949, 18750, 10, 35, 24
0, 22994, 269, 296, 287, 51331062, 49505975, 0.4, 75, 500, 32, 2143, 18750, 10, 48, 37
0, 22022, 236, 251, 256, 50804307, 48918174, 0.4, 75, 500, 32, 2040, 18750, 10, 23, 15
0, 22122, 246, 275, 264, 50986895, 49181207, 0.4, 75, 500, 32, 2092, 18750, 10, 20, 14
0, 22113, 267, 291, 286, 49925005, 48058833, 0.4, 75, 500, 32, 2028, 18750, 10, 37, 29
0, 22555, 236, 256, 266, 51117565, 49258450, 0.4, 75, 500, 32, 2102, 18750, 10, 8, 7
0, 21925, 247, 277, 265, 49742348, 47710447, 0.4, 75, 500, 32, 2130, 18750, 10, 19, 10
0, 23659, 239, 281, 266, 54111814, 52224257, 0.4, 75, 500, 32, 2216, 18750, 10, 60, 49
0, 22233, 276, 299, 305, 49698252, 47824030, 0.4, 75, 500, 32, 2155, 18750, 10, 76, 51
0, 22066, 257, 286, 277, 50771766, 48971200, 0.4, 75, 500, 32, 2091, 18750, 10, 49, 36
0, 22538, 235, 263, 259, 51855151, 50013013, 0.4, 75, 500, 32, 2075, 18750, 10, 38, 29
0, 22672, 238, 270, 259, 52311170, 50510663, 0.4, 75, 500, 32, 2105, 18750, 10, 63, 37
0, 23129, 281, 302, 302, 50603664, 48799396, 0.4, 75, 500, 32, 2221, 18750, 10, 69, 56
0, 23217, 266, 309, 291, 51071328, 49246100, 0.4, 75, 500, 32, 2176, 18750, 10, 22, 14
0, 23129, 252, 284, 281, 51253465, 49381142, 0.4, 75, 500, 32, 2175, 18750, 10, 57, 31
0, 22889, 253, 283, 272, 51489381, 49650196, 0.4, 75, 500, 32, 2135, 18750, 10, 25, 19
0, 22959, 215, 246, 234, 53614424, 51697339, 0.4, 75, 500, 32, 2176, 18750, 10, 11, 7
0, 22833, 259, 288, 291, 49445648, 47505487, 0.4, 75, 500, 32, 2169, 18750, 10, 17, 21
0, 22207, 290, 307, 306, 51480679, 49650139, 0.4, 75, 500, 32, 2121, 18750, 10, 50, 36
0, 22872, 238, 274, 266, 51596103, 49786521, 0.4, 75, 500, 32, 2158, 18750, 10, 8, 4
0, 21763, 247, 270, 262, 49571715, 47749136, 0.4, 75, 500, 32, 2019, 18750, 10, 16, 11
0, 22118, 255, 280, 273, 50393339, 48540351, 0.4, 75, 500, 32, 2010, 18750, 10, 49, 29
