win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 1887, 4, 21, 12, 2565675, 2654475, 0.48, 75, 500, 32, 153, 300, 13, 15, 13
1, 2222, 3, 12, 18, 2795550, 2862750, 0.48, 75, 500, 32, 172, 300, 13, 15, 15
1, 2177, 5, 14, 17, 2880450, 3361575, 0.48, 75, 500, 32, 184, 300, 13, 55, 42
1, 2147, 6, 19, 23, 3233325, 3391200, 0.48, 75, 500, 32, 180, 300, 13, 59, 57
1, 2390, 3, 11, 14, 2747775, 2991150, 0.48, 75, 500, 32, 190, 300, 13, 19, 18
1, 2671, 6, 24, 25, 3289800, 3556425, 0.48, 75, 500, 32, 202, 300, 13, 81, 67
1, 2762, 4, 11, 37, 2830575, 3896025, 0.48, 75, 500, 32, 224, 300, 13, 51, 52
1, 3752, 5, 26, 31, 4970775, 5063775, 0.48, 75, 500, 32, 303, 300, 13, 62, 62
1, 5739, 4, 42, 50, 7462125, 7837575, 0.48, 75, 500, 32, 474, 300, 13, 29, 33
0, 11025, 6, 114, 48, 14159775, 12636450, 0.48, 75, 500, 32, 997, 300, 13, 9, 4
0, 11025, 3, 68, 88, 14237625, 13303800, 0.48, 75, 500, 32, 1001, 300, 13, 37, 38
0, 11025, 5, 99, 59, 14004750, 12845175, 0.48, 75, 500, 32, 1011, 300, 13, 56, 51
0, 11025, 6, 58, 92, 14431875, 14209950, 0.48, 75, 500, 32, 1008, 300, 13, 11, 12
0, 11025, 5, 75, 64, 14294100, 12949950, 0.48, 75, 500, 32, 1021, 300, 13, 41, 35
0, 11025, 9, 86, 76, 14876250, 13509075, 0.48, 75, 500, 32, 1021, 300, 13, 8, 6
0, 11025, 1, 72, 79, 14171550, 13272375, 0.48, 75, 500, 32, 1020, 300, 13, 5, 6
0, 11025, 7, 79, 74, 13991100, 13146075, 0.48, 75, 500, 32, 1021, 300, 13, 54, 61
0, 11025, 4, 72, 86, 13797300, 12697575, 0.48, 75, 500, 32, 1017, 300, 13, 19, 21
0, 11025, 10, 92, 77, 14349450, 13049025, 0.48, 75, 500, 32, 1015, 300, 13, 42, 46
0, 11025, 5, 78, 90, 14744100, 13356825, 0.48, 75, 500, 32, 1029, 300, 13, 34, 39
0, 11025, 5, 84, 80, 13773225, 12642825, 0.48, 75, 500, 32, 1023, 300, 13, 63, 59
0, 11025, 4, 85, 67, 13873350, 12763200, 0.48, 75, 500, 32, 1026, 300, 13, 69, 62
