win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 11079, 92, 116, 117, 679767, 693559, 0.48, 75, 100, 1, 7, 7500, 20
1, 10861, 90, 113, 114, 542499, 544869, 0.48, 75, 100, 1, 8, 7500, 20
1, 10715, 96, 119, 119, 720984, 723958, 0.48, 75, 100, 1, 7, 7500, 20
1, 12142, 101, 123, 131, 714249, 755001, 0.48, 75, 100, 1, 9, 7500, 20
1, 11435, 105, 128, 138, 632465, 681395, 0.48, 75, 100, 1, 8, 7500, 20
1, 10842, 94, 118, 120, 647462, 660308, 0.48, 75, 100, 1, 8, 7500, 20
1, 9838, 102, 124, 128, 565414, 591293, 0.48, 75, 100, 1, 7, 7500, 20
0, 15220, 111, 190, 169, 887242, 779794, 0.48, 75, 100, 1, 12, 7500, 20
1, 11213, 78, 101, 105, 796230, 830193, 0.48, 75, 100, 1, 8, 7500, 20
1, 15905, 114, 184, 191, 943109, 943696, 0.48, 75, 100, 1, 13, 7500, 20
1, 9766, 100, 120, 121, 514410, 514999, 0.48, 75, 100, 1, 7, 7500, 20
1, 10978, 111, 133, 141, 658232, 702227, 0.48, 75, 100, 1, 8, 7500, 20
1, 10755, 101, 125, 128, 608210, 627799, 0.48, 75, 100, 1, 8, 7500, 20
1, 10480, 115, 138, 138, 637306, 648850, 0.48, 75, 100, 1, 8, 7500, 20
1, 13098, 106, 148, 149, 758787, 759599, 0.48, 75, 100, 1, 10, 7500, 20
1, 13701, 103, 151, 156, 663684, 664473, 0.48, 75, 100, 1, 12, 7500, 20
1, 11131, 89, 113, 114, 692431, 696362, 0.48, 75, 100, 1, 9, 7500, 20
1, 10613, 84, 106, 112, 655733, 697101, 0.48, 75, 100, 1, 8, 7500, 20
0, 19795, 96, 203, 185, 1127769, 1001630, 0.48, 75, 100, 1, 18, 7500, 20
0, 13219, 97, 156, 137, 874543, 754700, 0.48, 75, 100, 1, 11, 7500, 20
0, 20397, 105, 246, 222, 1085770, 972151, 0.48, 75, 100, 1, 21, 7500, 20
1, 10469, 101, 124, 127, 689351, 711292, 0.48, 75, 100, 1, 8, 7500, 20
0, 16003, 98, 183, 157, 1008676, 883449, 0.48, 75, 100, 1, 15, 7500, 20
0, 19039, 123, 230, 210, 1148637, 1018686, 0.48, 75, 100, 1, 17, 7500, 20
1, 11906, 100, 133, 134, 603061, 605023, 0.48, 75, 100, 1, 9, 7500, 20
1, 12619, 105, 144, 147, 700680, 704260, 0.48, 75, 100, 1, 11, 7500, 20
1, 10875, 88, 111, 115, 713573, 738066, 0.48, 75, 100, 1, 9, 7500, 20
0, 14486, 104, 174, 148, 855332, 740920, 0.48, 75, 100, 1, 13, 7500, 20
1, 10875, 103, 127, 130, 662652, 685179, 0.48, 75, 100, 1, 8, 7500, 20
0, 14697, 95, 168, 146, 939122, 823301, 0.48, 75, 100, 1, 12, 7500, 20
1, 15327, 112, 167, 174, 913442, 915082, 0.48, 75, 100, 1, 13, 7500, 20
1, 18594, 92, 210, 218, 998753, 998813, 0.48, 75, 100, 1, 17, 7500, 20
1, 11363, 104, 127, 131, 666386, 690509, 0.48, 75, 100, 1, 8, 7500, 20
1, 12294, 117, 144, 149, 790064, 824165, 0.48, 75, 100, 1, 10, 7500, 20
0, 24406, 82, 264, 241, 1369172, 1226357, 0.48, 75, 100, 1, 23, 7500, 20
1, 10651, 97, 120, 119, 757571, 757609, 0.48, 75, 100, 1, 8, 7500, 20
1, 12457, 117, 143, 155, 690005, 775142, 0.48, 75, 100, 1, 11, 7500, 20
1, 14814, 105, 164, 165, 969549, 973338, 0.48, 75, 100, 1, 12, 7500, 20
0, 15966, 101, 184, 163, 968189, 847312, 0.48, 75, 100, 1, 14, 7500, 20
1, 11218, 111, 136, 136, 639183, 640725, 0.48, 75, 100, 1, 9, 7500, 20
1, 13623, 108, 159, 163, 868188, 872017, 0.48, 75, 100, 1, 11, 7500, 20
0, 37500, 105, 458, 455, 1663852, 1589449, 0.48, 75, 100, 1, 38, 7500, 20
