win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 334, 2, 3, 3, 628200, 210600, 0.44, 75, 500, 23, 15, 300, 20, 24, 14
0, 868, 3, 4, 6, 1317450, 1212450, 0.44, 75, 500, 23, 35, 300, 20, 57, 47
0, 856, 6, 10, 7, 1116225, 599400, 0.44, 75, 500, 23, 38, 300, 20, 67, 63
0, 1035, 5, 9, 9, 1336350, 1122825, 0.44, 75, 500, 23, 44, 300, 20, 32, 37
0, 836, 1, 6, 3, 1122450, 1005375, 0.44, 75, 500, 23, 39, 300, 20, 6, 4
0, 1011, 7, 9, 9, 1500525, 1438125, 0.44, 75, 500, 23, 43, 300, 20, 83, 70
0, 1021, 8, 12, 10, 1388100, 1097100, 0.44, 75, 500, 23, 48, 300, 20, 35, 15
0, 1274, 3, 11, 7, 1498200, 749550, 0.44, 75, 500, 23, 55, 300, 20, 51, 43
0, 530, 0, 1, 2, 488100, 443700, 0.44, 75, 500, 23, 21, 300, 20, 62, 53
0, 1722, 4, 20, 15, 2021550, 1500150, 0.44, 75, 500, 23, 64, 300, 20, 47, 44
0, 1418, 5, 7, 7, 1731225, 1479450, 0.44, 75, 500, 23, 59, 300, 20, 40, 20
0, 1728, 3, 14, 10, 1861950, 1340025, 0.44, 75, 500, 23, 67, 300, 20, 42, 41
0, 1468, 4, 12, 7, 1176000, 965700, 0.44, 75, 500, 23, 58, 300, 20, 21, 6
0, 1580, 3, 10, 13, 1549425, 1350450, 0.44, 75, 500, 23, 67, 300, 20, 30, 25
0, 604, 2, 5, 3, 633000, 288000, 0.44, 75, 500, 23, 21, 300, 20, 37, 27
0, 1715, 4, 16, 11, 2143950, 1788375, 0.44, 75, 500, 23, 73, 300, 20, 36, 26
0, 1828, 5, 17, 14, 2149425, 1267575, 0.44, 75, 500, 23, 79, 300, 20, 32, 20
0, 1680, 4, 16, 13, 2040750, 1522650, 0.44, 75, 500, 23, 86, 300, 20, 71, 52
0, 825, 4, 9, 5, 982275, 558600, 0.44, 75, 500, 23, 32, 300, 20, 61, 47
0, 909, 5, 6, 6, 1226700, 521550, 0.44, 75, 500, 23, 39, 300, 20, 58, 44
0, 2114, 4, 17, 18, 2301750, 1671675, 0.44, 75, 500, 23, 101, 300, 20, 11, 10
0, 511, 3, 4, 4, 735000, 168675, 0.44, 75, 500, 23, 19, 300, 20, 20, 17
0, 2601, 8, 23, 24, 2577750, 1874925, 0.44, 75, 500, 23, 107, 300, 20, 12, 14
0, 1005, 3, 4, 7, 1224300, 1126575, 0.44, 75, 500, 23, 43, 300, 20, 37, 26
0, 2601, 5, 19, 18, 2890200, 1975875, 0.44, 75, 500, 23, 117, 300, 20, 36, 29
0, 2828, 3, 21, 10, 2670675, 1753425, 0.44, 75, 500, 23, 122, 300, 20, 38, 27
0, 2746, 4, 24, 19, 2897850, 2138250, 0.44, 75, 500, 23, 113, 300, 20, 64, 46
0, 613, 4, 5, 5, 899175, 748050, 0.44, 75, 500, 23, 21, 300, 20, 55, 47
0, 1750, 7, 23, 18, 1736625, 1235325, 0.44, 75, 500, 23, 66, 300, 20, 41, 34
0, 2632, 2, 16, 21, 2828400, 2195625, 0.44, 75, 500, 23, 102, 300, 20, 20, 11
0, 1799, 6, 16, 12, 2119800, 1465050, 0.44, 75, 500, 23, 74, 300, 20, 55, 47
0, 1428, 5, 11, 11, 1431675, 1127850, 0.44, 75, 500, 23, 53, 300, 20, 66, 46
0, 3550, 3, 25, 27, 3765900, 2955150, 0.44, 75, 500, 23, 146, 300, 20, 26, 28
0, 1106, 8, 9, 10, 1736325, 1725825, 0.44, 75, 500, 23, 46, 300, 20, 18, 18
0, 2767, 8, 30, 22, 3293850, 2476650, 0.44, 75, 500, 23, 110, 300, 20, 62, 54
0, 712, 4, 7, 6, 1006950, 853275, 0.44, 75, 500, 23, 32, 300, 20, 60, 44
0, 3017, 3, 21, 17, 3334500, 2638050, 0.44, 75, 500, 23, 132, 300, 20, 64, 48
