win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 405, 1, 2, 2, 915525, 16725, 0.4, 75, 500, 32, 30, 300, 2, 30, 21
0, 760, 1, 2, 4, 1005900, 972450, 0.4, 75, 500, 32, 65, 300, 2, 57, 52
0, 770, 6, 9, 7, 1190925, 849975, 0.4, 75, 500, 32, 62, 300, 2, 67, 33
0, 999, 5, 12, 10, 1871025, 1194450, 0.4, 75, 500, 32, 77, 300, 2, 22, 7
0, 1052, 2, 12, 5, 1507725, 1033800, 0.4, 75, 500, 32, 85, 300, 2, 61, 49
0, 973, 6, 9, 10, 1794000, 1454700, 0.4, 75, 500, 32, 87, 300, 2, 50, 41
0, 992, 6, 7, 7, 2355900, 911925, 0.4, 75, 500, 32, 87, 300, 2, 36, 21
0, 1167, 10, 17, 13, 1934100, 1346925, 0.4, 75, 500, 32, 93, 300, 2, 8, 2
0, 1237, 5, 18, 13, 1868100, 1259475, 0.4, 75, 500, 32, 94, 300, 2, 23, 9
0, 1158, 7, 10, 9, 2049750, 1570800, 0.4, 75, 500, 32, 95, 300, 2, 14, 11
0, 1210, 8, 13, 12, 1969125, 1482225, 0.4, 75, 500, 32, 102, 300, 2, 14, 5
0, 1377, 5, 8, 13, 2112750, 1437975, 0.4, 75, 500, 32, 106, 300, 2, 45, 30
0, 871, 4, 7, 6, 1184400, 751725, 0.4, 75, 500, 32, 71, 300, 2, 54, 31
0, 1254, 10, 19, 15, 2468925, 2054775, 0.4, 75, 500, 32, 102, 300, 2, 82, 44
0, 1427, 5, 7, 13, 2194200, 1659975, 0.4, 75, 500, 32, 120, 300, 2, 68, 47
0, 1637, 3, 21, 15, 2433900, 1860300, 0.4, 75, 500, 32, 123, 300, 2, 54, 38
0, 1628, 7, 11, 13, 2830200, 2010675, 0.4, 75, 500, 32, 127, 300, 2, 26, 18
0, 1668, 3, 13, 12, 2870100, 2081250, 0.4, 75, 500, 32, 127, 300, 2, 11, 11
0, 517, 4, 6, 5, 852150, 404250, 0.4, 75, 500, 32, 29, 300, 2, 19, 14
0, 1677, 10, 21, 20, 2980875, 2228175, 0.4, 75, 500, 32, 139, 300, 2, 47, 31
0, 1438, 7, 17, 13, 2996100, 2464500, 0.4, 75, 500, 32, 135, 300, 2, 38, 24
0, 478, 7, 8, 8, 1114650, 509100, 0.4, 75, 500, 32, 33, 300, 2, 22, 14
0, 1813, 5, 20, 12, 2498325, 1986225, 0.4, 75, 500, 32, 141, 300, 2, 15, 9
0, 683, 5, 6, 6, 1686750, 1333275, 0.4, 75, 500, 32, 55, 300, 2, 26, 17
0, 1062, 3, 7, 7, 1783575, 1024950, 0.4, 75, 500, 32, 79, 300, 2, 69, 45
0, 1700, 7, 19, 13, 2666100, 1942725, 0.4, 75, 500, 32, 143, 300, 2, 35, 17
0, 887, 6, 11, 11, 1666650, 1306575, 0.4, 75, 500, 32, 64, 300, 2, 66, 51
0, 1905, 5, 11, 10, 3052050, 1998450, 0.4, 75, 500, 32, 150, 300, 2, 24, 16
0, 866, 4, 8, 8, 1812450, 1459875, 0.4, 75, 500, 32, 64, 300, 2, 13, 8
0, 314, 6, 7, 7, 792675, 359775, 0.4, 75, 500, 32, 22, 300, 2, 47, 33
0, 752, 5, 6, 6, 1616775, 921600, 0.4, 75, 500, 32, 63, 300, 2, 6, 5
0, 1391, 6, 15, 16, 2411700, 1811775, 0.4, 75, 500, 32, 104, 300, 2, 86, 55
0, 2180, 4, 13, 19, 3552000, 2737575, 0.4, 75, 500, 32, 175, 300, 2, 59, 52
0, 1203, 5, 8, 8, 2252175, 1738200, 0.4, 75, 500, 32, 88, 300, 2, 11, 4
0, 621, 3, 6, 6, 1439025, 1198800, 0.4, 75, 500, 32, 48, 300, 2, 61, 42
0, 819, 8, 11, 9, 1745400, 983400, 0.4, 75, 500, 32, 60, 300, 2, 28, 18
0, 1093, 6, 11, 9, 1800600, 929250, 0.4, 75, 500, 32, 80, 300, 2, 81, 62
0, 2191, 6, 10, 16, 3159900, 2715225, 0.4, 75, 500, 32, 185, 300, 2, 60, 53
0, 373, 5, 6, 6, 915000, 636525, 0.4, 75, 500, 32, 25, 300, 2, 47, 28
0, 640, 6, 9, 7, 1124775, 838800, 0.4, 75, 500, 32, 45, 300, 2, 31, 20
0, 1391, 13, 18, 16, 2649750, 1985325, 0.4, 75, 500, 32, 109, 300, 2, 50, 33
0, 706, 2, 8, 6, 1423650, 1029600, 0.4, 75, 500, 32, 53, 300, 2, 33, 20
