win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 9874, 5, 85, 59, 9916050, 7306425, 0.44, 75, 500, 23, 447, 300, 20, 42, 33
0, 9969, 3, 74, 55, 10101300, 7446900, 0.44, 75, 500, 23, 452, 300, 20, 42, 33
0, 10104, 5, 68, 71, 10308750, 7695075, 0.44, 75, 500, 23, 466, 300, 20, 42, 33
0, 10139, 2, 71, 68, 10059300, 7463625, 0.44, 75, 500, 23, 468, 300, 20, 42, 33
0, 10654, 6, 87, 48, 10857975, 8148300, 0.44, 75, 500, 23, 478, 300, 20, 42, 33
0, 10549, 6, 83, 56, 10899375, 8241375, 0.44, 75, 500, 23, 494, 300, 20, 42, 33
0, 11171, 7, 102, 75, 11111175, 8496975, 0.44, 75, 500, 23, 504, 300, 20, 42, 33
0, 11184, 3, 83, 63, 11292375, 8693550, 0.44, 75, 500, 23, 510, 300, 20, 42, 33
0, 11044, 7, 96, 72, 11238600, 8562900, 0.44, 75, 500, 23, 513, 300, 20, 42, 33
0, 11275, 6, 80, 77, 11323725, 8475825, 0.44, 75, 500, 23, 518, 300, 20, 42, 33
0, 11403, 7, 75, 57, 11179725, 8583225, 0.44, 75, 500, 23, 517, 300, 20, 42, 33
0, 11510, 11, 93, 79, 11560950, 8895300, 0.44, 75, 500, 23, 532, 300, 20, 42, 33
0, 12386, 2, 108, 86, 12195900, 9569700, 0.44, 75, 500, 23, 551, 300, 20, 42, 33
0, 12184, 6, 108, 83, 12319950, 9586875, 0.44, 75, 500, 23, 573, 300, 20, 42, 33
0, 12426, 10, 112, 76, 12344325, 9714225, 0.44, 75, 500, 23, 564, 300, 20, 42, 33
0, 12847, 4, 83, 71, 12732375, 10077825, 0.44, 75, 500, 23, 580, 300, 20, 42, 33
0, 12747, 6, 107, 70, 12627525, 9878025, 0.44, 75, 500, 23, 576, 300, 20, 42, 33
0, 13006, 4, 90, 72, 12147300, 9463200, 0.44, 75, 500, 23, 587, 300, 20, 42, 33
0, 13098, 7, 89, 94, 13008300, 10205175, 0.44, 75, 500, 23, 606, 300, 20, 42, 33
0, 13031, 3, 100, 74, 12789075, 10151325, 0.44, 75, 500, 23, 614, 300, 20, 42, 33
0, 13638, 3, 89, 82, 13505925, 10914450, 0.44, 75, 500, 23, 614, 300, 20, 42, 33
