win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 468, 2, 3, 3, 1047975, 770850, 0.44, 75, 500, 32, 34, 300, 10, 55, 44
0, 568, 5, 6, 6, 954975, 499425, 0.44, 75, 500, 32, 36, 300, 10, 28, 32
0, 730, 5, 7, 6, 1172025, 520800, 0.44, 75, 500, 32, 47, 300, 10, 69, 63
0, 643, 5, 9, 9, 1276425, 1045200, 0.44, 75, 500, 32, 49, 300, 10, 38, 21
0, 790, 8, 13, 11, 1402125, 1152150, 0.44, 75, 500, 32, 59, 300, 10, 9, 3
0, 903, 7, 8, 8, 2062650, 1844700, 0.44, 75, 500, 32, 71, 300, 10, 51, 46
0, 532, 4, 6, 5, 979650, 839700, 0.44, 75, 500, 32, 37, 300, 10, 6, 5
0, 1183, 7, 12, 9, 1935975, 1183725, 0.44, 75, 500, 32, 85, 300, 10, 59, 43
0, 1161, 4, 8, 10, 1864275, 1554750, 0.44, 75, 500, 32, 91, 300, 10, 29, 27
0, 1243, 5, 14, 8, 1985925, 1182450, 0.44, 75, 500, 32, 96, 300, 10, 42, 29
0, 1478, 2, 8, 13, 2269725, 1848375, 0.44, 75, 500, 32, 106, 300, 10, 9, 7
0, 1389, 5, 13, 12, 2679225, 2228850, 0.44, 75, 500, 32, 113, 300, 10, 68, 60
0, 1436, 6, 13, 9, 2552475, 1881975, 0.44, 75, 500, 32, 115, 300, 10, 34, 28
0, 1054, 6, 14, 9, 1671525, 1199625, 0.44, 75, 500, 32, 75, 300, 10, 30, 19
0, 336, 1, 2, 2, 694575, 576225, 0.44, 75, 500, 32, 22, 300, 10, 69, 57
0, 1307, 5, 8, 9, 2284125, 2064975, 0.44, 75, 500, 32, 103, 300, 10, 11, 5
0, 476, 3, 5, 4, 807225, 571725, 0.44, 75, 500, 32, 33, 300, 10, 38, 18
0, 1028, 6, 9, 8, 1523475, 1018425, 0.44, 75, 500, 32, 70, 300, 10, 52, 31
0, 1758, 4, 12, 9, 2966925, 2374350, 0.44, 75, 500, 32, 144, 300, 10, 20, 21
0, 1772, 5, 14, 18, 2705100, 2141550, 0.44, 75, 500, 32, 137, 300, 10, 7, 12
0, 1698, 6, 20, 14, 2709450, 2067075, 0.44, 75, 500, 32, 136, 300, 10, 37, 18
0, 994, 3, 7, 6, 1690275, 1070175, 0.44, 75, 500, 32, 72, 300, 10, 15, 16
0, 2104, 4, 19, 15, 2781225, 2082000, 0.44, 75, 500, 32, 156, 300, 10, 37, 24
0, 1639, 10, 11, 12, 3043800, 2676000, 0.44, 75, 500, 32, 145, 300, 10, 74, 50
0, 809, 3, 8, 6, 1448925, 997875, 0.44, 75, 500, 32, 63, 300, 10, 55, 29
0, 1540, 7, 17, 14, 2612775, 1942950, 0.44, 75, 500, 32, 122, 300, 10, 67, 64
0, 2082, 7, 19, 15, 3482775, 3010350, 0.44, 75, 500, 32, 162, 300, 10, 30, 18
0, 2100, 7, 18, 20, 3394200, 2811600, 0.44, 75, 500, 32, 166, 300, 10, 68, 55
