win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 4335, 55, 57, 58, 250511, 255564, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4030, 54, 56, 58, 361683, 376341, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4191, 48, 50, 50, 352575, 352855, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4407, 51, 53, 53, 377821, 377927, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4214, 55, 57, 57, 277743, 278079, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4837, 47, 52, 53, 293771, 297683, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4073, 51, 53, 53, 262111, 262204, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4517, 57, 59, 63, 291907, 314661, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4006, 53, 55, 56, 275689, 281034, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4050, 51, 53, 55, 247115, 256627, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4373, 54, 56, 60, 359980, 379460, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 5745, 43, 65, 53, 330290, 278428, 0.44, 75, 100, 1, 4, 3750, 1.75
0, 5514, 43, 69, 60, 396040, 336750, 0.44, 75, 100, 1, 4, 3750, 1.75
1, 4169, 55, 57, 57, 220271, 220566, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4326, 55, 57, 57, 281013, 281051, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4105, 51, 53, 56, 318984, 338474, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4244, 54, 56, 56, 253112, 253136, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4056, 52, 54, 54, 252087, 252191, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3878, 62, 64, 64, 279121, 279182, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4137, 49, 51, 52, 287788, 293557, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 5288, 47, 64, 53, 383396, 322349, 0.44, 75, 100, 1, 4, 3750, 1.75
1, 4133, 47, 49, 51, 305611, 317075, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4117, 60, 62, 62, 280474, 280568, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3899, 57, 59, 59, 287503, 287556, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3999, 50, 52, 53, 329801, 336191, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3933, 45, 47, 48, 259038, 264091, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4216, 61, 63, 63, 313641, 313880, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3961, 63, 65, 65, 383964, 384138, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4511, 68, 70, 70, 432488, 433064, 0.44, 75, 100, 1, 3, 3750, 1.75
0, 6826, 47, 76, 66, 404612, 343889, 0.44, 75, 100, 1, 5, 3750, 1.75
1, 4041, 56, 58, 58, 297865, 297933, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4633, 54, 56, 60, 288431, 310893, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3931, 50, 53, 54, 259090, 263987, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 4985, 56, 73, 63, 222156, 188638, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 3872, 42, 44, 45, 314998, 321185, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4521, 53, 57, 58, 339078, 344613, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4297, 61, 63, 65, 284291, 295348, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 8068, 46, 70, 73, 460426, 462140, 0.44, 75, 100, 1, 6, 3750, 1.75
1, 4613, 65, 67, 75, 265447, 306424, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 3986, 57, 59, 60, 282452, 288203, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4253, 60, 62, 63, 292574, 303920, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4862, 53, 63, 64, 302377, 305036, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4610, 62, 64, 69, 260043, 283491, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4225, 54, 56, 57, 326342, 332703, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 3886, 43, 45, 46, 265190, 270571, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4807, 60, 62, 64, 427095, 442543, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4102, 63, 65, 65, 296390, 296518, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4280, 50, 52, 53, 286554, 292426, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3912, 60, 62, 62, 359290, 359403, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3950, 50, 52, 52, 208326, 208465, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 5576, 49, 61, 62, 340589, 343123, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4231, 64, 66, 66, 273124, 273539, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4325, 60, 62, 63, 269954, 275176, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 3954, 49, 51, 51, 321406, 321477, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 5258, 61, 80, 70, 391494, 331512, 0.44, 75, 100, 1, 4, 3750, 1.75
1, 4074, 54, 56, 58, 296738, 308691, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4409, 48, 50, 53, 265500, 281496, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4024, 44, 46, 46, 294897, 295204, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4510, 54, 56, 57, 378518, 385377, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3851, 45, 47, 47, 312715, 312721, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4102, 58, 60, 60, 293259, 293362, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3851, 52, 54, 54, 206119, 206151, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4036, 55, 57, 57, 261354, 261487, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 7767, 52, 88, 75, 497237, 422513, 0.44, 75, 100, 1, 5, 3750, 1.75
1, 4324, 52, 54, 55, 267158, 272131, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 10616, 57, 121, 111, 594387, 532922, 0.44, 75, 100, 1, 8, 3750, 1.75
1, 4033, 58, 60, 61, 328539, 334813, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4402, 48, 55, 56, 274794, 279090, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 5124, 53, 62, 63, 327002, 330359, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4551, 64, 66, 66, 342001, 342142, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 3954, 50, 52, 52, 275737, 275798, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4297, 51, 53, 55, 260851, 271038, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4710, 60, 62, 64, 293749, 304901, 0.44, 75, 100, 1, 3, 3750, 1.75
0, 7212, 56, 90, 80, 379087, 335992, 0.44, 75, 100, 1, 5, 3750, 1.75
1, 4223, 57, 63, 64, 257964, 262130, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4043, 58, 60, 61, 242246, 247176, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 11250, 52, 112, 118, 654446, 648268, 0.44, 75, 100, 1, 9, 3750, 1.75
1, 4201, 60, 62, 64, 233739, 242653, 0.44, 75, 100, 1, 2, 3750, 1.75
0, 5982, 53, 76, 65, 439701, 377838, 0.44, 75, 100, 1, 3, 3750, 1.75
1, 4814, 58, 60, 63, 341810, 358996, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 3854, 54, 56, 56, 263202, 263217, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 7865, 64, 92, 95, 464119, 465302, 0.44, 75, 100, 1, 5, 3750, 1.75
0, 5884, 60, 80, 70, 456900, 393817, 0.44, 75, 100, 1, 4, 3750, 1.75
1, 4751, 45, 48, 52, 366345, 393427, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4244, 58, 60, 60, 268220, 268310, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4039, 52, 54, 54, 239723, 239979, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 10097, 50, 102, 107, 496318, 497573, 0.44, 75, 100, 1, 7, 3750, 1.75
1, 4282, 50, 52, 52, 361359, 361608, 0.44, 75, 100, 1, 2, 3750, 1.75
1, 4150, 57, 59, 60, 283488, 289055, 0.44, 75, 100, 1, 2, 3750, 1.75
