win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 5958, 108, 119, 119, 251914, 252049, 0.48, 50, 100, 1, 9, 5000, 10
1, 5629, 101, 112, 117, 228542, 240421, 0.48, 50, 100, 1, 7, 5000, 10
0, 6345, 105, 124, 113, 293479, 265254, 0.48, 50, 100, 1, 9, 5000, 10
1, 6818, 90, 109, 111, 297466, 299370, 0.48, 50, 100, 1, 9, 5000, 10
0, 8837, 98, 143, 133, 417022, 385948, 0.48, 50, 100, 1, 13, 5000, 10
0, 6554, 84, 106, 95, 353148, 322717, 0.48, 50, 100, 1, 7, 5000, 10
1, 6753, 90, 101, 105, 344835, 356103, 0.48, 50, 100, 1, 7, 5000, 10
0, 7762, 94, 130, 119, 316325, 291209, 0.48, 50, 100, 1, 11, 5000, 10
1, 6403, 103, 115, 119, 280667, 292805, 0.48, 50, 100, 1, 10, 5000, 10
1, 6180, 95, 106, 108, 307856, 314498, 0.48, 50, 100, 1, 10, 5000, 10
1, 5816, 105, 116, 119, 274216, 282013, 0.48, 50, 100, 1, 7, 5000, 10
1, 5973, 105, 116, 118, 294480, 300309, 0.48, 50, 100, 1, 8, 5000, 10
1, 5802, 103, 114, 114, 255848, 256408, 0.48, 50, 100, 1, 7, 5000, 10
1, 6426, 99, 111, 112, 297630, 300338, 0.48, 50, 100, 1, 9, 5000, 10
0, 9447, 90, 148, 134, 332949, 306436, 0.48, 50, 100, 1, 14, 5000, 10
0, 6238, 101, 121, 112, 293466, 268568, 0.48, 50, 100, 1, 8, 5000, 10
1, 6096, 102, 113, 122, 242739, 263671, 0.48, 50, 100, 1, 7, 5000, 10
1, 5986, 105, 116, 117, 306558, 309407, 0.48, 50, 100, 1, 6, 5000, 10
1, 6005, 104, 115, 115, 307563, 307959, 0.48, 50, 100, 1, 6, 5000, 10
1, 8208, 112, 142, 145, 337760, 338872, 0.48, 50, 100, 1, 11, 5000, 10
0, 7350, 96, 136, 125, 287689, 264519, 0.48, 50, 100, 1, 10, 5000, 10
1, 7943, 102, 140, 142, 282935, 283177, 0.48, 50, 100, 1, 14, 5000, 10
1, 5887, 96, 107, 107, 296036, 296183, 0.48, 50, 100, 1, 8, 5000, 10
1, 6105, 109, 120, 121, 262173, 267229, 0.48, 50, 100, 1, 7, 5000, 10
1, 6079, 107, 121, 122, 257130, 258917, 0.48, 50, 100, 1, 6, 5000, 10
1, 6516, 103, 115, 120, 267440, 281883, 0.48, 50, 100, 1, 6, 5000, 10
0, 7783, 92, 129, 118, 315373, 290325, 0.48, 50, 100, 1, 12, 5000, 10
0, 10000, 94, 160, 154, 384991, 369862, 0.48, 50, 100, 1, 15, 5000, 10
1, 7043, 100, 126, 126, 295834, 296464, 0.48, 50, 100, 1, 11, 5000, 10
1, 5862, 83, 94, 95, 238625, 242991, 0.48, 50, 100, 1, 6, 5000, 10
1, 6099, 98, 109, 117, 287815, 309487, 0.48, 50, 100, 1, 9, 5000, 10
1, 6360, 83, 94, 94, 306783, 306790, 0.48, 50, 100, 1, 9, 5000, 10
0, 7101, 97, 128, 117, 314104, 289109, 0.48, 50, 100, 1, 11, 5000, 10
1, 6316, 92, 103, 104, 287091, 290087, 0.48, 50, 100, 1, 8, 5000, 10
0, 6341, 112, 133, 123, 282773, 257655, 0.48, 50, 100, 1, 9, 5000, 10
0, 7490, 99, 133, 123, 318114, 291475, 0.48, 50, 100, 1, 12, 5000, 10
1, 6622, 91, 103, 106, 278953, 286693, 0.48, 50, 100, 1, 9, 5000, 10
1, 6294, 104, 115, 116, 272888, 273672, 0.48, 50, 100, 1, 8, 5000, 10
1, 6304, 114, 125, 131, 277752, 291922, 0.48, 50, 100, 1, 8, 5000, 10
1, 5796, 106, 116, 118, 264055, 270126, 0.48, 50, 100, 1, 7, 5000, 10
1, 6713, 104, 116, 127, 274613, 306917, 0.48, 50, 100, 1, 7, 5000, 10
1, 6372, 98, 109, 112, 276032, 284065, 0.48, 50, 100, 1, 9, 5000, 10
1, 6312, 105, 115, 116, 265665, 266356, 0.48, 50, 100, 1, 8, 5000, 10
0, 6721, 103, 129, 118, 300459, 273928, 0.48, 50, 100, 1, 7, 5000, 10
0, 7395, 105, 140, 129, 310555, 285420, 0.48, 50, 100, 1, 11, 5000, 10
1, 6088, 95, 106, 109, 273620, 281115, 0.48, 50, 100, 1, 9, 5000, 10
1, 5936, 87, 98, 103, 273473, 286465, 0.48, 50, 100, 1, 8, 5000, 10
1, 6163, 99, 111, 112, 253058, 255445, 0.48, 50, 100, 1, 8, 5000, 10
1, 5939, 106, 117, 120, 284845, 292838, 0.48, 50, 100, 1, 7, 5000, 10
0, 6958, 116, 137, 126, 349529, 319044, 0.48, 50, 100, 1, 9, 5000, 10
1, 7435, 98, 127, 129, 284854, 285931, 0.48, 50, 100, 1, 9, 5000, 10
0, 6996, 97, 123, 112, 328515, 300635, 0.48, 50, 100, 1, 9, 5000, 10
0, 6271, 100, 122, 111, 298032, 271296, 0.48, 50, 100, 1, 6, 5000, 10
1, 6129, 116, 127, 127, 280585, 281426, 0.48, 50, 100, 1, 9, 5000, 10
0, 9874, 98, 164, 152, 376445, 350564, 0.48, 50, 100, 1, 18, 5000, 10
1, 6441, 96, 107, 115, 259694, 278612, 0.48, 50, 100, 1, 9, 5000, 10
0, 6257, 86, 104, 94, 304942, 278669, 0.48, 50, 100, 1, 8, 5000, 10
0, 6420, 95, 118, 107, 291118, 265570, 0.48, 50, 100, 1, 8, 5000, 10
1, 6368, 83, 99, 100, 292134, 293144, 0.48, 50, 100, 1, 9, 5000, 10
1, 9459, 93, 147, 150, 368019, 369057, 0.48, 50, 100, 1, 17, 5000, 10
1, 7838, 80, 103, 110, 371017, 393394, 0.48, 50, 100, 1, 11, 5000, 20
1, 6873, 95, 118, 117, 277301, 277324, 0.48, 50, 100, 1, 11, 5000, 20
1, 6770, 97, 119, 120, 273077, 274976, 0.48, 50, 100, 1, 9, 5000, 20
1, 7706, 107, 131, 137, 303439, 319419, 0.48, 50, 100, 1, 9, 5000, 20
1, 7994, 90, 121, 124, 289850, 290386, 0.48, 50, 100, 1, 14, 5000, 20
1, 8087, 105, 130, 134, 296057, 307720, 0.48, 50, 100, 1, 13, 5000, 20
1, 7604, 98, 121, 129, 253270, 268448, 0.48, 50, 100, 1, 10, 5000, 20
1, 7461, 85, 107, 116, 271385, 290733, 0.48, 50, 100, 1, 10, 5000, 20
1, 7835, 97, 122, 126, 334163, 348572, 0.48, 50, 100, 1, 10, 5000, 20
1, 7403, 111, 134, 139, 295848, 308995, 0.48, 50, 100, 1, 8, 5000, 20
1, 7630, 113, 135, 141, 324895, 337226, 0.48, 50, 100, 1, 12, 5000, 20
1, 7267, 111, 133, 146, 294483, 328373, 0.48, 50, 100, 1, 13, 5000, 20
1, 7860, 104, 129, 129, 368495, 368665, 0.48, 50, 100, 1, 13, 5000, 20
1, 6494, 108, 129, 129, 263523, 266234, 0.48, 50, 100, 1, 11, 5000, 20
1, 7010, 94, 116, 120, 296339, 305843, 0.48, 50, 100, 1, 9, 5000, 20
1, 7314, 104, 129, 130, 300943, 302308, 0.48, 50, 100, 1, 11, 5000, 20
0, 12013, 106, 209, 189, 478799, 423954, 0.48, 50, 100, 1, 24, 5000, 20
0, 13376, 109, 226, 204, 558106, 492334, 0.48, 50, 100, 1, 22, 5000, 20
1, 6511, 97, 119, 123, 267147, 276601, 0.48, 50, 100, 1, 8, 5000, 20
