win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 21928, 240, 269, 266, 34992186, 35111735, 0.48, 75, 500, 23, 1150, 18750, 20, 16, 15
1, 23553, 240, 265, 269, 36826999, 37094410, 0.48, 75, 500, 23, 1206, 18750, 20, 44, 50
1, 24303, 283, 317, 329, 37638298, 37912588, 0.48, 75, 500, 23, 1283, 18750, 20, 42, 44
1, 24430, 245, 286, 294, 36952313, 37019671, 0.48, 75, 500, 23, 1293, 18750, 20, 60, 75
1, 25372, 248, 306, 298, 38438920, 38482151, 0.48, 75, 500, 23, 1337, 18750, 20, 59, 56
1, 32483, 237, 349, 327, 44589151, 44668050, 0.48, 75, 500, 23, 1812, 18750, 20, 15, 13
0, 35250, 259, 404, 332, 47683112, 45645957, 0.48, 75, 500, 23, 1937, 18750, 20, 31, 16
0, 35250, 264, 384, 393, 46718822, 45334952, 0.48, 75, 500, 23, 1945, 18750, 20, 14, 14
0, 35250, 249, 371, 355, 47974638, 46443496, 0.48, 75, 500, 23, 1950, 18750, 20, 54, 50
0, 35250, 245, 380, 359, 46746706, 46152842, 0.48, 75, 500, 23, 1958, 18750, 20, 41, 30
0, 35250, 246, 373, 363, 46128279, 45520963, 0.48, 75, 500, 23, 1954, 18750, 20, 63, 65
0, 35250, 238, 355, 377, 48077887, 46556881, 0.48, 75, 500, 23, 1964, 18750, 20, 56, 67
0, 35250, 245, 397, 403, 47747130, 46346407, 0.48, 75, 500, 23, 1964, 18750, 20, 36, 37
0, 35250, 256, 382, 386, 48186599, 46795565, 0.48, 75, 500, 23, 1971, 18750, 20, 48, 50
0, 35250, 244, 365, 362, 48122171, 46569569, 0.48, 75, 500, 23, 1973, 18750, 20, 64, 56
0, 35250, 261, 385, 398, 47425401, 45582254, 0.48, 75, 500, 23, 1973, 18750, 20, 24, 24
