win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 1454, 2, 12, 7, 1903125, 1985475, 0.48, 75, 500, 32, 134, 300, 10, 39, 36
1, 1534, 5, 8, 15, 2511825, 2714250, 0.48, 75, 500, 32, 135, 300, 10, 39, 36
1, 2110, 4, 11, 18, 2908500, 2966550, 0.48, 75, 500, 32, 192, 300, 10, 39, 36
1, 3730, 2, 28, 24, 4985775, 5152050, 0.48, 75, 500, 32, 320, 300, 10, 39, 36
0, 4451, 11, 32, 25, 6451650, 4604850, 0.48, 75, 500, 32, 390, 300, 10, 39, 36
1, 2272, 8, 20, 23, 3229725, 3388050, 0.48, 75, 500, 32, 183, 300, 10, 39, 36
0, 7584, 5, 64, 43, 9713925, 7823100, 0.48, 75, 500, 32, 699, 300, 10, 39, 36
0, 8550, 8, 64, 54, 10449225, 9966750, 0.48, 75, 500, 32, 797, 300, 10, 39, 36
0, 8550, 6, 74, 56, 10854375, 10075575, 0.48, 75, 500, 32, 796, 300, 10, 39, 36
0, 8485, 5, 70, 48, 11109000, 9276000, 0.48, 75, 500, 32, 793, 300, 10, 39, 36
0, 8550, 11, 63, 65, 11464500, 10173675, 0.48, 75, 500, 32, 807, 300, 10, 39, 36
0, 8550, 5, 52, 56, 10770000, 10110450, 0.48, 75, 500, 32, 802, 300, 10, 39, 36
0, 8550, 2, 53, 62, 10836075, 10219950, 0.48, 75, 500, 32, 804, 300, 10, 39, 36
0, 8550, 5, 65, 51, 10736325, 10319925, 0.48, 75, 500, 32, 816, 300, 10, 39, 36
0, 8357, 4, 75, 51, 11032275, 9208125, 0.48, 75, 500, 32, 814, 300, 10, 39, 36
0, 8550, 4, 52, 63, 10603500, 10071000, 0.48, 75, 500, 32, 822, 300, 10, 39, 36
0, 8550, 3, 65, 61, 11176050, 10342125, 0.48, 75, 500, 32, 823, 300, 10, 39, 36
0, 8550, 3, 67, 52, 10739775, 10466625, 0.48, 75, 500, 32, 821, 300, 10, 39, 36
0, 8550, 12, 54, 66, 11362425, 10851375, 0.48, 75, 500, 32, 825, 300, 10, 39, 36
0, 8550, 8, 53, 58, 10487250, 10673325, 0.48, 75, 500, 32, 831, 300, 10, 39, 36
0, 8550, 0, 63, 59, 10596675, 10356075, 0.48, 75, 500, 32, 825, 300, 10, 39, 36
0, 8550, 2, 63, 62, 10802175, 10062225, 0.48, 75, 500, 32, 837, 300, 10, 39, 36
0, 8550, 7, 71, 65, 10954275, 10533600, 0.48, 75, 500, 32, 849, 300, 10, 39, 36
0, 8550, 5, 62, 50, 11652825, 10645800, 0.48, 75, 500, 32, 848, 300, 10, 39, 36
0, 8550, 8, 71, 56, 11578050, 10148550, 0.48, 75, 500, 32, 862, 300, 10, 39, 36
0, 8550, 3, 63, 54, 10859550, 9651600, 0.48, 75, 500, 32, 794, 300, 10, 39, 36
0, 8550, 5, 68, 49, 11647725, 10018575, 0.48, 75, 500, 32, 818, 300, 10, 39, 36
1, 1841, 4, 13, 15, 2321925, 2716500, 0.48, 75, 500, 32, 141, 300, 10, 39, 36
1, 2046, 6, 13, 18, 2678100, 2869950, 0.48, 75, 500, 32, 168, 300, 10, 39, 36
1, 1789, 5, 12, 18, 2531025, 2605725, 0.48, 75, 500, 32, 143, 300, 10, 39, 36
1, 2193, 4, 21, 10, 2601075, 3064425, 0.48, 75, 500, 32, 179, 300, 10, 39, 36
0, 8550, 6, 52, 57, 11111475, 10406400, 0.48, 75, 500, 32, 810, 300, 10, 39, 36
1, 1806, 6, 17, 13, 2524350, 2701800, 0.48, 75, 500, 32, 143, 300, 10, 39, 36
1, 3296, 6, 22, 32, 4544325, 4551150, 0.48, 75, 500, 32, 275, 300, 10, 39, 36
0, 8550, 6, 86, 71, 10832175, 10387500, 0.48, 75, 500, 32, 806, 300, 10, 39, 36
0, 8550, 5, 53, 49, 11008275, 10124400, 0.48, 75, 500, 32, 845, 300, 10, 39, 36
1, 3296, 3, 31, 20, 4161525, 4488450, 0.48, 75, 500, 32, 276, 300, 10, 39, 36
0, 6655, 5, 61, 36, 8831700, 7021275, 0.48, 75, 500, 32, 568, 300, 10, 39, 36
1, 5062, 10, 42, 38, 6717075, 6757125, 0.48, 75, 500, 32, 424, 300, 10, 39, 36
0, 8550, 5, 59, 58, 10780500, 9888975, 0.48, 75, 500, 32, 754, 300, 10, 39, 36
1, 1880, 9, 17, 15, 3306450, 3407025, 0.48, 75, 500, 32, 147, 300, 10, 39, 36
0, 8550, 1, 68, 48, 10692675, 8933625, 0.48, 75, 500, 32, 723, 300, 10, 39, 36
0, 8550, 2, 50, 56, 10676400, 9556950, 0.48, 75, 500, 32, 715, 300, 10, 39, 36
0, 8550, 4, 66, 54, 10925475, 10020525, 0.48, 75, 500, 32, 719, 300, 10, 39, 36
0, 8550, 3, 51, 57, 10393950, 9116250, 0.48, 75, 500, 32, 734, 300, 10, 39, 36
0, 8550, 3, 57, 55, 10588800, 10298100, 0.48, 75, 500, 32, 717, 300, 10, 39, 36
0, 8550, 7, 72, 53, 10345050, 10551150, 0.48, 75, 500, 32, 731, 300, 10, 39, 36
0, 8550, 4, 55, 59, 10771125, 9982500, 0.48, 75, 500, 32, 745, 300, 10, 39, 36
0, 8550, 8, 54, 62, 11034300, 10345425, 0.48, 75, 500, 32, 755, 300, 10, 39, 36
0, 8550, 4, 51, 62, 10770825, 9782100, 0.48, 75, 500, 32, 722, 300, 10, 39, 36
0, 8550, 3, 67, 50, 11207700, 10280700, 0.48, 75, 500, 32, 754, 300, 10, 39, 36
0, 8550, 3, 60, 51, 11369625, 10321500, 0.48, 75, 500, 32, 750, 300, 10, 39, 36
0, 8550, 6, 53, 54, 10964925, 10481100, 0.48, 75, 500, 32, 756, 300, 10, 39, 36
1, 2024, 5, 15, 17, 2855025, 2931375, 0.48, 75, 500, 32, 153, 300, 10, 39, 36
0, 8550, 5, 50, 53, 10980825, 10106625, 0.48, 75, 500, 32, 724, 300, 10, 39, 36
0, 8550, 10, 59, 65, 12181050, 11371500, 0.48, 75, 500, 32, 754, 300, 10, 39, 36
0, 8550, 1, 47, 53, 10129875, 9613200, 0.48, 75, 500, 32, 716, 300, 10, 39, 36
0, 8550, 7, 59, 63, 11448150, 10102875, 0.48, 75, 500, 32, 779, 300, 10, 39, 36
0, 8550, 3, 67, 61, 11297925, 9832725, 0.48, 75, 500, 32, 757, 300, 10, 39, 36
1, 2488, 5, 13, 28, 3377700, 3544575, 0.48, 75, 500, 32, 209, 300, 10, 39, 36
1, 2206, 8, 20, 20, 2903175, 3258075, 0.48, 75, 500, 32, 184, 300, 10, 39, 36
1, 2069, 12, 20, 25, 2962200, 3115200, 0.48, 75, 500, 32, 164, 300, 10, 39, 36
1, 3305, 5, 20, 25, 4487925, 4655325, 0.48, 75, 500, 32, 284, 300, 10, 39, 36
0, 8550, 2, 51, 66, 10730700, 10487175, 0.48, 75, 500, 32, 729, 300, 10, 39, 36
0, 8550, 5, 60, 54, 11468025, 10511775, 0.48, 75, 500, 32, 738, 300, 10, 39, 36
0, 8550, 5, 65, 54, 11230725, 10066500, 0.48, 75, 500, 32, 764, 300, 10, 39, 36
0, 8550, 4, 65, 60, 11238225, 10396050, 0.48, 75, 500, 32, 747, 300, 10, 39, 36
0, 8550, 7, 63, 65, 11169600, 10098375, 0.48, 75, 500, 32, 759, 300, 10, 39, 36
0, 8550, 10, 67, 52, 11381025, 10374225, 0.48, 75, 500, 32, 764, 300, 10, 39, 36
0, 8550, 4, 59, 49, 10663350, 9593550, 0.48, 75, 500, 32, 736, 300, 10, 39, 36
0, 8550, 4, 76, 60, 10918125, 10165950, 0.48, 75, 500, 32, 742, 300, 10, 39, 36
0, 8550, 6, 84, 55, 10860150, 9851550, 0.48, 75, 500, 32, 744, 300, 10, 39, 36
0, 8550, 3, 58, 54, 11416650, 10605750, 0.48, 75, 500, 32, 769, 300, 10, 39, 36
0, 8550, 8, 65, 75, 11198700, 10310475, 0.48, 75, 500, 32, 761, 300, 10, 39, 36
0, 8550, 5, 62, 61, 11359500, 10122525, 0.48, 75, 500, 32, 740, 300, 10, 39, 36
0, 8550, 6, 77, 63, 10952775, 10604475, 0.48, 75, 500, 32, 749, 300, 10, 39, 36
0, 8550, 7, 40, 51, 10184025, 10376025, 0.48, 75, 500, 32, 760, 300, 10, 39, 36
0, 7191, 5, 72, 50, 10189350, 7814775, 0.48, 75, 500, 32, 623, 300, 10, 39, 36
1, 3008, 4, 30, 23, 3826425, 3889725, 0.48, 75, 500, 32, 252, 300, 10, 39, 36
0, 8550, 9, 67, 52, 11701125, 10557975, 0.48, 75, 500, 32, 758, 300, 10, 39, 36
0, 8550, 6, 61, 41, 10847850, 9829275, 0.48, 75, 500, 32, 736, 300, 10, 39, 36
0, 8550, 3, 73, 57, 10383000, 10346475, 0.48, 75, 500, 32, 744, 300, 10, 39, 36
1, 2136, 4, 14, 14, 1871400, 2075550, 0.48, 75, 500, 23, 92, 300, 10, 39, 36
0, 8550, 6, 65, 62, 11075325, 10033500, 0.48, 75, 500, 32, 740, 300, 10, 39, 36
1, 2351, 7, 27, 24, 2169375, 2301750, 0.48, 75, 500, 23, 104, 300, 10, 39, 36
0, 8550, 2, 60, 62, 10972650, 9900000, 0.48, 75, 500, 32, 776, 300, 10, 39, 36
0, 8550, 5, 61, 63, 10605675, 10205700, 0.48, 75, 500, 32, 765, 300, 10, 39, 36
1, 1699, 4, 12, 18, 1649700, 1676625, 0.48, 75, 500, 23, 86, 300, 10, 39, 36
0, 8550, 4, 57, 66, 10967175, 9995925, 0.48, 75, 500, 32, 769, 300, 10, 39, 36
0, 8550, 5, 43, 57, 11051700, 10282650, 0.48, 75, 500, 32, 805, 300, 10, 39, 36
0, 5677, 1, 46, 34, 5943225, 4630575, 0.48, 75, 500, 23, 306, 300, 10, 39, 36
0, 8550, 5, 55, 69, 11569425, 10263000, 0.48, 75, 500, 32, 823, 300, 10, 39, 36
0, 8550, 8, 57, 48, 11404575, 10173000, 0.48, 75, 500, 32, 806, 300, 10, 39, 36
0, 8550, 6, 50, 56, 10927050, 10474950, 0.48, 75, 500, 32, 808, 300, 10, 39, 36
0, 8550, 2, 64, 71, 7999050, 7380150, 0.48, 75, 500, 23, 436, 300, 10, 39, 36
0, 8434, 7, 57, 58, 7908750, 6516075, 0.48, 75, 500, 23, 408, 300, 10, 39, 36
0, 6342, 3, 49, 42, 6240450, 4894050, 0.48, 75, 500, 23, 310, 300, 10, 39, 36
0, 7783, 4, 48, 48, 7363425, 6061950, 0.48, 75, 500, 23, 385, 300, 10, 39, 36
0, 6942, 6, 56, 44, 9504975, 7633050, 0.48, 75, 500, 32, 675, 300, 10, 39, 36
0, 8550, 4, 52, 53, 7674450, 6962850, 0.48, 75, 500, 23, 417, 300, 10, 39, 36
0, 8550, 8, 66, 56, 7902000, 7589025, 0.48, 75, 500, 23, 422, 300, 10, 39, 36
0, 8550, 4, 59, 64, 7858050, 7564800, 0.48, 75, 500, 23, 420, 300, 10, 39, 36
0, 8550, 9, 57, 56, 11143875, 10385625, 0.48, 75, 500, 32, 817, 300, 10, 39, 36
0, 8550, 4, 59, 54, 10797000, 10150275, 0.48, 75, 500, 32, 804, 300, 10, 39, 36
0, 8550, 5, 68, 52, 7749375, 7290675, 0.48, 75, 500, 23, 395, 300, 10, 39, 36
0, 8550, 2, 63, 64, 8269350, 7300650, 0.48, 75, 500, 23, 413, 300, 10, 39, 36
1, 3542, 3, 18, 28, 3176175, 3393225, 0.48, 75, 500, 23, 158, 300, 10, 39, 36
0, 8550, 5, 51, 61, 7584450, 7446525, 0.48, 75, 500, 23, 377, 300, 10, 39, 36
0, 8550, 7, 66, 43, 7622475, 7337175, 0.48, 75, 500, 23, 393, 300, 10, 39, 36
0, 8550, 7, 68, 55, 7726500, 7027575, 0.48, 75, 500, 23, 384, 300, 10, 39, 36
1, 2505, 10, 23, 20, 2930475, 3054825, 0.48, 75, 500, 23, 104, 300, 10, 39, 36
0, 8550, 5, 68, 58, 11085600, 9709425, 0.48, 75, 500, 32, 791, 300, 10, 39, 36
0, 8550, 5, 54, 58, 8303475, 7621725, 0.48, 75, 500, 23, 397, 300, 10, 39, 36
0, 8550, 6, 63, 71, 10656525, 10380750, 0.48, 75, 500, 32, 821, 300, 10, 39, 36
0, 8550, 1, 61, 52, 11516325, 9752250, 0.48, 75, 500, 32, 814, 300, 10, 39, 36
1, 1442, 2, 10, 7, 1503300, 1647750, 0.48, 75, 500, 23, 69, 300, 10, 39, 36
0, 8550, 9, 64, 64, 11033925, 10309350, 0.48, 75, 500, 32, 808, 300, 10, 39, 36
0, 8550, 2, 59, 64, 10528575, 10095150, 0.48, 75, 500, 32, 790, 300, 10, 39, 36
1, 3998, 8, 31, 41, 3996975, 4130325, 0.48, 75, 500, 23, 180, 300, 10, 39, 36
0, 8550, 2, 63, 62, 10834350, 10264650, 0.48, 75, 500, 32, 806, 300, 10, 39, 36
0, 8550, 3, 57, 62, 8077425, 7168200, 0.48, 75, 500, 23, 390, 300, 10, 39, 36
0, 8550, 6, 44, 57, 11034600, 10727400, 0.48, 75, 500, 32, 821, 300, 10, 39, 36
0, 8550, 8, 59, 70, 7863375, 7119600, 0.48, 75, 500, 23, 386, 300, 10, 39, 36
