win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
0, 454, 3, 4, 4, 739800, 455625, 0.48, 75, 500, 32, 24, 300, 2, 36, 36
0, 441, 2, 3, 5, 845400, 799425, 0.48, 75, 500, 32, 26, 300, 2, 41, 52
1, 593, 2, 3, 7, 850950, 1090350, 0.48, 75, 500, 32, 38, 300, 2, 24, 49
1, 676, 3, 4, 13, 1087575, 1198050, 0.48, 75, 500, 32, 44, 300, 2, 19, 41
0, 794, 4, 7, 7, 1221600, 848775, 0.48, 75, 500, 32, 48, 300, 2, 53, 28
0, 686, 6, 8, 7, 1275450, 1035525, 0.48, 75, 500, 32, 44, 300, 2, 55, 18
1, 803, 3, 4, 7, 1002225, 1403475, 0.48, 75, 500, 32, 53, 300, 2, 28, 26
0, 812, 4, 7, 6, 1496025, 1021275, 0.48, 75, 500, 32, 57, 300, 2, 59, 45
0, 622, 2, 4, 5, 1103025, 896250, 0.48, 75, 500, 32, 42, 300, 2, 52, 27
0, 616, 6, 7, 7, 1533525, 808950, 0.48, 75, 500, 32, 54, 300, 2, 58, 13
1, 772, 2, 4, 5, 1047525, 1260975, 0.48, 75, 500, 32, 52, 300, 2, 43, 54
1, 931, 2, 4, 7, 958350, 1529025, 0.48, 75, 500, 32, 63, 300, 2, 16, 44
0, 958, 3, 7, 6, 1555575, 1041300, 0.48, 75, 500, 32, 67, 300, 2, 49, 26
1, 731, 6, 7, 10, 1641675, 1672725, 0.48, 75, 500, 32, 49, 300, 2, 16, 46
0, 1388, 9, 14, 13, 1961925, 1260150, 0.48, 75, 500, 32, 83, 300, 2, 22, 32
0, 1051, 5, 8, 13, 1693650, 1146900, 0.48, 75, 500, 32, 69, 300, 2, 21, 42
0, 1137, 5, 6, 7, 2665425, 2542200, 0.48, 75, 500, 32, 87, 300, 2, 59, 23
1, 452, 5, 7, 7, 818550, 864825, 0.48, 75, 500, 32, 24, 300, 2, 54, 29
1, 1248, 7, 8, 21, 1752975, 1977975, 0.48, 75, 500, 32, 94, 300, 2, 22, 54
0, 602, 3, 4, 4, 1286175, 540675, 0.48, 75, 500, 32, 44, 300, 2, 21, 48
0, 382, 3, 4, 4, 866925, 488625, 0.48, 75, 500, 32, 24, 300, 2, 46, 53
0, 1501, 6, 13, 10, 2056125, 1551000, 0.48, 75, 500, 32, 113, 300, 2, 51, 18
0, 458, 5, 6, 6, 961125, 484500, 0.48, 75, 500, 32, 27, 300, 2, 20, 43
0, 934, 6, 11, 7, 1709025, 855450, 0.48, 75, 500, 32, 71, 300, 2, 25, 29
0, 801, 4, 6, 6, 1608000, 1466550, 0.48, 75, 500, 32, 63, 300, 2, 38, 21
0, 1935, 3, 9, 20, 2763075, 2339475, 0.48, 75, 500, 32, 130, 300, 2, 33, 60
0, 1651, 10, 13, 19, 2977950, 2556600, 0.48, 75, 500, 32, 125, 300, 2, 49, 49
0, 1091, 5, 6, 12, 1726800, 1477575, 0.48, 75, 500, 32, 89, 300, 2, 50, 41
1, 1244, 5, 9, 9, 2127675, 2287800, 0.48, 75, 500, 32, 88, 300, 2, 29, 36
0, 915, 4, 6, 5, 2000475, 1865925, 0.48, 75, 500, 32, 61, 300, 2, 40, 23
0, 556, 3, 5, 4, 974700, 842850, 0.48, 75, 500, 32, 37, 300, 2, 60, 32
1, 582, 6, 8, 8, 941700, 1095525, 0.48, 75, 500, 32, 39, 300, 2, 54, 36
1, 2280, 6, 14, 19, 3125175, 3203625, 0.48, 75, 500, 32, 158, 300, 2, 16, 19
0, 711, 1, 2, 2, 1201950, 523875, 0.48, 75, 500, 32, 51, 300, 2, 57, 49
0, 959, 1, 2, 10, 1532700, 1360500, 0.48, 75, 500, 32, 72, 300, 2, 35, 37
0, 890, 3, 5, 9, 1274100, 1063650, 0.48, 75, 500, 32, 61, 300, 2, 39, 27
0, 1797, 4, 14, 13, 2682525, 2043675, 0.48, 75, 500, 32, 137, 300, 2, 32, 54
0, 2310, 3, 22, 22, 3401850, 2717700, 0.48, 75, 500, 32, 174, 300, 2, 17, 16
0, 1851, 6, 18, 14, 2306400, 1677975, 0.48, 75, 500, 32, 130, 300, 2, 42, 24
0, 806, 10, 12, 11, 1782675, 1498350, 0.48, 75, 500, 32, 58, 300, 2, 62, 19
1, 916, 6, 9, 12, 1273200, 1447650, 0.48, 75, 500, 32, 60, 300, 2, 15, 32
0, 2587, 13, 29, 21, 4144725, 3423150, 0.48, 75, 500, 32, 203, 300, 2, 31, 15
0, 1823, 8, 21, 14, 2827800, 2266125, 0.48, 75, 500, 32, 135, 300, 2, 30, 14
0, 2301, 7, 22, 18, 2901750, 2306175, 0.48, 75, 500, 32, 148, 300, 2, 48, 47
0, 353, 1, 2, 2, 800400, 75150, 0.48, 75, 500, 32, 22, 300, 2, 13, 36
1, 2474, 6, 23, 18, 3132375, 3342825, 0.48, 75, 500, 32, 191, 300, 2, 39, 17
0, 380, 2, 3, 3, 881925, 721650, 0.48, 75, 500, 32, 24, 300, 2, 30, 38
0, 623, 3, 6, 4, 936600, 537675, 0.48, 75, 500, 32, 43, 300, 2, 38, 18
0, 2256, 4, 12, 14, 3365325, 2871075, 0.48, 75, 500, 32, 174, 300, 2, 27, 28
1, 1202, 4, 12, 12, 1879500, 1931400, 0.48, 75, 500, 32, 81, 300, 2, 21, 44
0, 1960, 3, 12, 12, 2862525, 2069625, 0.48, 75, 500, 32, 148, 300, 2, 27, 60
0, 630, 1, 3, 3, 1119225, 1046475, 0.48, 75, 500, 32, 45, 300, 2, 50, 24
0, 2075, 4, 8, 20, 2793150, 2294775, 0.48, 75, 500, 32, 160, 300, 2, 42, 50
0, 1468, 5, 22, 12, 2191800, 1521975, 0.48, 75, 500, 32, 108, 300, 2, 50, 32
0, 703, 4, 6, 6, 1177350, 1019925, 0.48, 75, 500, 32, 54, 300, 2, 52, 20
0, 1354, 3, 12, 7, 2154075, 1755075, 0.48, 75, 500, 32, 98, 300, 2, 59, 30
1, 1028, 7, 9, 10, 1717425, 1831425, 0.48, 75, 500, 32, 81, 300, 2, 53, 26
0, 1576, 2, 7, 13, 2231325, 1778475, 0.48, 75, 500, 32, 122, 300, 2, 30, 59
0, 406, 5, 6, 6, 860175, 517500, 0.48, 75, 500, 32, 28, 300, 2, 40, 19
0, 754, 4, 5, 5, 1687875, 1509825, 0.48, 75, 500, 32, 59, 300, 2, 36, 27
0, 1633, 3, 6, 13, 2321250, 2092500, 0.48, 75, 500, 32, 133, 300, 2, 52, 44
0, 922, 9, 10, 11, 1918425, 1776825, 0.48, 75, 500, 32, 68, 300, 2, 28, 21
1, 1194, 2, 5, 8, 1747875, 1820550, 0.48, 75, 500, 32, 96, 300, 2, 30, 43
1, 602, 5, 10, 8, 1234875, 1238175, 0.48, 75, 500, 32, 42, 300, 2, 48, 30
0, 506, 3, 4, 4, 951450, 936750, 0.48, 75, 500, 32, 34, 300, 2, 19, 31
0, 2313, 6, 17, 17, 3367650, 2899350, 0.48, 75, 500, 32, 187, 300, 2, 32, 29
0, 515, 5, 6, 6, 1034175, 441525, 0.48, 75, 500, 32, 30, 300, 2, 25, 17
0, 491, 2, 3, 3, 1144650, 214200, 0.48, 75, 500, 32, 30, 300, 2, 20, 53
1, 637, 6, 7, 9, 1300275, 1414575, 0.48, 75, 500, 32, 39, 300, 2, 35, 42
