win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs,honest_hr_target_chain,attacker_hr_target_chain
1, 1161, 1, 5, 7, 1813725, 1851300, 0.48, 75, 500, 32, 129, 300, 10, 60, 59
1, 1389, 3, 10, 7, 1976250, 2240850, 0.48, 75, 500, 32, 172, 300, 10, 65, 56
1, 1932, 4, 13, 11, 2930325, 3112800, 0.48, 75, 500, 32, 212, 300, 10, 45, 50
1, 2060, 12, 29, 20, 2961675, 3088875, 0.48, 75, 500, 32, 223, 300, 10, 7, 7
1, 2284, 3, 18, 18, 3124200, 3383325, 0.48, 75, 500, 32, 235, 300, 10, 57, 55
1, 2169, 1, 10, 13, 2754975, 3037575, 0.48, 75, 500, 32, 240, 300, 10, 56, 50
1, 2323, 9, 24, 15, 3837375, 3947775, 0.48, 75, 500, 32, 252, 300, 10, 25, 9
1, 3545, 1, 18, 21, 4562775, 4650375, 0.48, 75, 500, 32, 344, 300, 10, 80, 66
1, 2207, 4, 13, 14, 3039000, 3185775, 0.48, 75, 500, 32, 183, 300, 10, 71, 59
1, 3634, 13, 26, 33, 5237025, 5381025, 0.48, 75, 500, 32, 356, 300, 10, 37, 39
0, 6697, 14, 51, 40, 9895950, 8030700, 0.48, 75, 500, 32, 710, 300, 10, 45, 33
0, 6952, 9, 70, 46, 9323700, 7511925, 0.48, 75, 500, 32, 751, 300, 10, 53, 47
0, 7960, 11, 67, 62, 10600200, 8799150, 0.48, 75, 500, 32, 802, 300, 10, 21, 18
0, 8550, 9, 66, 64, 10684275, 10201125, 0.48, 75, 500, 32, 862, 300, 10, 40, 47
0, 8550, 7, 53, 75, 11017350, 9967500, 0.48, 75, 500, 32, 874, 300, 10, 30, 33
0, 7823, 4, 52, 57, 11166075, 9339750, 0.48, 75, 500, 32, 870, 300, 10, 55, 60
0, 8550, 6, 52, 67, 11084025, 9525900, 0.48, 75, 500, 32, 878, 300, 10, 7, 9
0, 8550, 8, 58, 78, 10643700, 9940125, 0.48, 75, 500, 32, 869, 300, 10, 33, 47
0, 8550, 7, 65, 60, 10253775, 10159200, 0.48, 75, 500, 32, 876, 300, 10, 35, 28
0, 8550, 4, 50, 61, 10295100, 9880275, 0.48, 75, 500, 32, 883, 300, 10, 13, 18
1, 6679, 4, 40, 59, 8684925, 8753775, 0.48, 75, 500, 32, 669, 300, 10, 33, 37
0, 8550, 5, 67, 57, 11031300, 10308675, 0.48, 75, 500, 32, 883, 300, 10, 31, 23
0, 8550, 6, 71, 67, 11058300, 10116300, 0.48, 75, 500, 32, 897, 300, 10, 45, 48
0, 8550, 5, 63, 63, 11153550, 10338600, 0.48, 75, 500, 32, 903, 300, 10, 55, 46
0, 8550, 2, 55, 54, 10557600, 9696750, 0.48, 75, 500, 32, 902, 300, 10, 68, 63
0, 8550, 2, 44, 53, 10870425, 10478100, 0.48, 75, 500, 32, 907, 300, 10, 41, 45
0, 8550, 2, 50, 56, 10080375, 9715875, 0.48, 75, 500, 32, 812, 300, 10, 55, 59
1, 2344, 7, 12, 19, 3321450, 3434475, 0.48, 75, 500, 32, 200, 300, 10, 40, 37
0, 8550, 6, 70, 68, 11072400, 10022175, 0.48, 75, 500, 32, 806, 300, 10, 17, 15
0, 8550, 4, 56, 57, 10282725, 9830400, 0.48, 75, 500, 32, 824, 300, 10, 30, 35
0, 8550, 2, 53, 49, 11008650, 9954750, 0.48, 75, 500, 32, 823, 300, 10, 16, 11
0, 8550, 6, 56, 50, 10348950, 9226125, 0.48, 75, 500, 32, 827, 300, 10, 15, 12
0, 8550, 8, 72, 78, 11032275, 10448925, 0.48, 75, 500, 32, 790, 300, 10, 57, 65
0, 8550, 4, 57, 71, 10765500, 10200675, 0.48, 75, 500, 32, 805, 300, 10, 57, 58
1, 3119, 4, 18, 22, 3581850, 4146150, 0.48, 75, 500, 32, 259, 300, 10, 58, 50
1, 2389, 2, 15, 12, 3181050, 3390000, 0.48, 75, 500, 32, 183, 300, 10, 53, 40
0, 8550, 7, 47, 62, 11108775, 10460325, 0.48, 75, 500, 32, 847, 300, 10, 40, 34
1, 1852, 7, 16, 17, 2717700, 2728875, 0.48, 75, 500, 32, 136, 300, 10, 42, 41
1, 1740, 2, 19, 14, 2269875, 2404875, 0.48, 75, 500, 32, 128, 300, 10, 15, 16
0, 8550, 5, 73, 71, 11140800, 10555650, 0.48, 75, 500, 32, 744, 300, 10, 56, 52
0, 8550, 5, 67, 56, 11206125, 10331250, 0.48, 75, 500, 32, 731, 300, 10, 73, 62
0, 8550, 4, 74, 41, 11529450, 9919425, 0.48, 75, 500, 32, 724, 300, 10, 32, 19
0, 8550, 4, 61, 60, 10989975, 10358325, 0.48, 75, 500, 32, 723, 300, 10, 51, 53
0, 8550, 6, 66, 59, 11294400, 10400850, 0.48, 75, 500, 32, 726, 300, 10, 42, 50
0, 8550, 6, 53, 54, 10801875, 9778650, 0.48, 75, 500, 32, 721, 300, 10, 14, 22
0, 8550, 8, 55, 79, 10998675, 10539750, 0.48, 75, 500, 32, 728, 300, 10, 10, 10
0, 8550, 0, 60, 52, 10550400, 10064100, 0.48, 75, 500, 32, 702, 300, 10, 63, 42
0, 8550, 8, 67, 63, 11276925, 10545300, 0.48, 75, 500, 32, 734, 300, 10, 8, 7
0, 8550, 3, 58, 56, 11276175, 10678200, 0.48, 75, 500, 32, 735, 300, 10, 52, 55
0, 8550, 9, 72, 54, 11560575, 10829850, 0.48, 75, 500, 32, 732, 300, 10, 50, 45
0, 8550, 7, 63, 70, 11723475, 10145025, 0.48, 75, 500, 32, 732, 300, 10, 54, 61
0, 8550, 5, 61, 66, 11187525, 10126200, 0.48, 75, 500, 32, 723, 300, 10, 66, 58
1, 4881, 5, 28, 38, 5663400, 6659250, 0.48, 75, 500, 32, 404, 300, 10, 67, 59
0, 8550, 3, 53, 46, 11041500, 10075275, 0.48, 75, 500, 32, 728, 300, 10, 42, 38
0, 8550, 4, 63, 58, 10861650, 10518750, 0.48, 75, 500, 32, 730, 300, 10, 14, 11
