win,ticks_elapsed,atk_start_h,pub_h,priv_h,pub_cw,priv_cw,atk_q,block_target,daa2_n_blocks,n_chains,ms_elapsed,atk_start_t,doublespend_after_n_confs
1, 5567, 90, 101, 101, 256126, 256231, 0.48, 50, 100, 1, 3, 5000, 10
1, 6194, 117, 129, 131, 288277, 294459, 0.48, 50, 100, 1, 4, 5000, 10
1, 6322, 95, 106, 107, 274190, 276033, 0.48, 50, 100, 1, 4, 5000, 10
1, 6016, 97, 108, 115, 239763, 257804, 0.48, 50, 100, 1, 4, 5000, 10
0, 7331, 97, 129, 119, 324897, 298077, 0.48, 50, 100, 1, 5, 5000, 10
1, 6215, 108, 119, 127, 291637, 313768, 0.48, 50, 100, 1, 4, 5000, 10
1, 6074, 98, 109, 110, 278802, 282660, 0.48, 50, 100, 1, 4, 5000, 10
1, 6268, 113, 123, 127, 279002, 287914, 0.48, 50, 100, 1, 5, 5000, 10
1, 6021, 89, 100, 111, 265684, 292770, 0.48, 50, 100, 1, 4, 5000, 10
1, 5412, 102, 113, 114, 247540, 249948, 0.48, 50, 100, 1, 3, 5000, 10
1, 5859, 104, 115, 119, 239881, 249363, 0.48, 50, 100, 1, 4, 5000, 10
1, 5972, 104, 115, 118, 267059, 274380, 0.48, 50, 100, 1, 5, 5000, 10
1, 6490, 111, 123, 126, 265717, 274907, 0.48, 50, 100, 1, 5, 5000, 10
0, 8911, 98, 148, 137, 421173, 390646, 0.48, 50, 100, 1, 9, 5000, 10
0, 6560, 99, 126, 115, 269526, 245918, 0.48, 50, 100, 1, 5, 5000, 10
1, 6587, 102, 115, 116, 298979, 300889, 0.48, 50, 100, 1, 5, 5000, 10
1, 5736, 103, 114, 115, 229170, 231110, 0.48, 50, 100, 1, 4, 5000, 10
0, 10000, 112, 176, 169, 398719, 374310, 0.48, 50, 100, 1, 11, 5000, 10
1, 6033, 95, 106, 106, 288564, 289193, 0.48, 50, 100, 1, 5, 5000, 10
0, 10000, 96, 152, 151, 390342, 382287, 0.48, 50, 100, 1, 11, 5000, 10
1, 9898, 87, 158, 163, 327604, 328049, 0.48, 50, 100, 1, 11, 5000, 10
1, 5772, 81, 92, 94, 304312, 310528, 0.48, 50, 100, 1, 4, 5000, 10
1, 6875, 97, 109, 116, 287751, 303985, 0.48, 50, 100, 1, 6, 5000, 10
1, 8656, 90, 123, 125, 346786, 348352, 0.48, 50, 100, 1, 9, 5000, 10
1, 6272, 102, 113, 122, 273759, 297335, 0.48, 50, 100, 1, 6, 5000, 10
0, 7917, 97, 136, 124, 322276, 296527, 0.48, 50, 100, 1, 8, 5000, 10
1, 7182, 83, 100, 101, 336686, 338647, 0.48, 50, 100, 1, 6, 5000, 10
0, 6659, 97, 125, 115, 329984, 303149, 0.48, 50, 100, 1, 6, 5000, 10
1, 6066, 79, 90, 94, 279546, 289416, 0.48, 50, 100, 1, 5, 5000, 10
0, 6535, 96, 118, 107, 289674, 264599, 0.48, 50, 100, 1, 4, 5000, 10
1, 7437, 110, 139, 140, 341802, 342682, 0.48, 50, 100, 1, 7, 5000, 10
1, 6097, 87, 99, 100, 279514, 281399, 0.48, 50, 100, 1, 3, 5000, 10
1, 6156, 87, 102, 103, 272975, 274751, 0.48, 50, 100, 1, 4, 5000, 10
0, 6636, 102, 131, 119, 319394, 290494, 0.48, 50, 100, 1, 5, 5000, 10
1, 6314, 103, 118, 119, 313555, 314843, 0.48, 50, 100, 1, 4, 5000, 10
0, 10000, 109, 173, 166, 363639, 343971, 0.48, 50, 100, 1, 11, 5000, 10
0, 7951, 109, 148, 137, 347442, 320566, 0.48, 50, 100, 1, 5, 5000, 10
1, 6289, 111, 122, 122, 304734, 305140, 0.48, 50, 100, 1, 4, 5000, 10
1, 6167, 110, 121, 121, 266761, 267128, 0.48, 50, 100, 1, 4, 5000, 10
0, 9183, 101, 156, 144, 351167, 326806, 0.48, 50, 100, 1, 9, 5000, 10
0, 7627, 105, 142, 132, 375974, 347452, 0.48, 50, 100, 1, 7, 5000, 10
0, 7445, 112, 150, 140, 339525, 312156, 0.48, 50, 100, 1, 7, 5000, 10
1, 6066, 84, 95, 96, 241536, 243554, 0.48, 50, 100, 1, 3, 5000, 10
0, 8015, 90, 128, 116, 348196, 321553, 0.48, 50, 100, 1, 7, 5000, 10
1, 6072, 87, 98, 98, 306760, 308261, 0.48, 50, 100, 1, 4, 5000, 10
1, 6032, 109, 120, 123, 264919, 272813, 0.48, 50, 100, 1, 4, 5000, 10
1, 5698, 109, 122, 123, 252248, 254414, 0.48, 50, 100, 1, 4, 5000, 10
1, 6159, 83, 93, 98, 286137, 296174, 0.48, 50, 100, 1, 4, 5000, 10
1, 6443, 111, 123, 125, 290526, 296224, 0.48, 50, 100, 1, 4, 5000, 10
1, 6623, 111, 125, 126, 280932, 281736, 0.48, 50, 100, 1, 5, 5000, 10
1, 5826, 86, 97, 99, 279405, 284395, 0.48, 50, 100, 1, 4, 5000, 10
0, 8629, 103, 144, 132, 314929, 291367, 0.48, 50, 100, 1, 8, 5000, 10
1, 6072, 92, 103, 104, 293631, 294295, 0.48, 50, 100, 1, 4, 5000, 10
1, 6330, 109, 120, 121, 271865, 276616, 0.48, 50, 100, 1, 5, 5000, 10
0, 7797, 110, 147, 136, 370246, 339955, 0.48, 50, 100, 1, 6, 5000, 10
1, 5600, 104, 114, 115, 335813, 338657, 0.48, 50, 100, 1, 3, 5000, 10
0, 6146, 107, 125, 115, 255560, 233181, 0.48, 50, 100, 1, 4, 5000, 10
1, 6263, 95, 110, 111, 296698, 298331, 0.48, 50, 100, 1, 4, 5000, 10
1, 7475, 99, 133, 134, 326354, 327005, 0.48, 50, 100, 1, 7, 5000, 10
0, 8259, 107, 144, 135, 351066, 323922, 0.48, 50, 100, 1, 7, 5000, 10
1, 6074, 101, 113, 113, 529613, 530404, 0.48, 50, 100, 2, 8, 5000, 10
1, 5700, 109, 124, 123, 514378, 517714, 0.48, 50, 100, 2, 7, 5000, 10
1, 5860, 90, 101, 102, 570668, 573418, 0.48, 50, 100, 2, 9, 5000, 10
1, 5885, 89, 98, 97, 576210, 584241, 0.48, 50, 100, 2, 8, 5000, 10
1, 6239, 111, 120, 121, 568160, 579310, 0.48, 50, 100, 2, 10, 5000, 10
1, 5795, 101, 108, 117, 513421, 515474, 0.48, 50, 100, 2, 8, 5000, 10
1, 6225, 99, 114, 113, 484846, 486803, 0.48, 50, 100, 2, 10, 5000, 10
0, 9455, 97, 164, 155, 757816, 710499, 0.48, 50, 100, 2, 17, 5000, 10
1, 6293, 102, 113, 113, 542081, 552100, 0.48, 50, 100, 2, 8, 5000, 10
1, 6039, 100, 112, 113, 505115, 515569, 0.48, 50, 100, 2, 8, 5000, 10
1, 6157, 105, 116, 115, 580374, 596551, 0.48, 50, 100, 2, 9, 5000, 10
1, 7461, 119, 139, 139, 645787, 659915, 0.48, 50, 100, 2, 12, 5000, 10
0, 10000, 106, 174, 173, 754022, 728913, 0.48, 50, 100, 2, 21, 5000, 10
0, 10000, 99, 155, 158, 730183, 717359, 0.48, 50, 100, 2, 20, 5000, 10
0, 10000, 107, 173, 163, 858673, 826091, 0.48, 50, 100, 2, 21, 5000, 10
0, 7595, 101, 129, 121, 640359, 589861, 0.48, 50, 100, 2, 15, 5000, 10
1, 6211, 106, 120, 118, 515994, 518017, 0.48, 50, 100, 2, 10, 5000, 10
1, 5935, 108, 118, 123, 525007, 528451, 0.48, 50, 100, 2, 9, 5000, 10
1, 6189, 97, 104, 111, 558859, 576545, 0.48, 50, 100, 2, 10, 5000, 10
0, 8226, 113, 165, 149, 705153, 650217, 0.48, 50, 100, 2, 15, 5000, 10
0, 10000, 115, 171, 174, 791170, 774518, 0.48, 50, 100, 2, 18, 5000, 10
1, 5691, 99, 107, 109, 488139, 497433, 0.48, 50, 100, 2, 9, 5000, 10
1, 6099, 86, 99, 99, 577705, 578524, 0.48, 50, 100, 2, 8, 5000, 10
0, 10000, 108, 156, 146, 694671, 655240, 0.48, 50, 100, 2, 22, 5000, 10
1, 6132, 110, 127, 127, 558683, 563701, 0.48, 50, 100, 2, 11, 5000, 10
0, 9128, 108, 163, 154, 646244, 616253, 0.48, 50, 100, 2, 17, 5000, 10
0, 10000, 99, 167, 156, 764854, 716317, 0.48, 50, 100, 2, 20, 5000, 10
