,kls=results&ty=por&q=0.4&ds=20&daa=20&scale=1,kls=results&ty=por&q=0.44&ds=20&daa=20&scale=1,kls=results&ty=trad&q=0.4&ds=20&daa=20&scale=1,kls=results&ty=trad&q=0.44&ds=20&daa=20&scale=1,kls=analytical&ty=trad&q=0.4&ds=20&daa=0&scale=1,kls=analytical&ty=trad&q=0.44&ds=20&daa=0&scale=1
11.2,,,,,1.9191164335130573e-05,0.010843051612042798
11.25,,,,,1.8386073469267572e-05,0.010667584556388388
11.3,,,,,1.761490376517294e-05,0.010495028538180073
11.35,,,,,1.6876218731920467e-05,0.01032533359037624
11.4,,,,,1.6168643077074663e-05,0.010158450644844108
11.45,,,,,1.549086008145739e-05,0.009994331515111643
11.5,,,,,1.4841609086158059e-05,0.009832928879481062
11.55,,,,,1.4219683089233826e-05,0.009674196264494173
11.6,,,,,1.3623926445882617e-05,0.009518088028741767
11.65,,,,,1.3053232668314152e-05,0.009364559347009083
11.7,,,,,1.2506542319989933e-05,0.009213566194749778
11.75,,,,,1.1982841001678679e-05,0.00906506533288065
11.8,,,,,1.1481157423998134e-05,0.008919014292889327
11.85,,,,,1.1000561562668487e-05,0.00877537136224893
11.9,,,,,1.0540162894590033e-05,0.008634095570131395
11.95,,,,,1.009910870830577e-05,0.008495146673413334
12.0,,,,,9.676582488737928e-06,0.00835848514296833
12.05,,,,,9.27180237031422e-06,0.008224072150237682
12.1,,,,,8.884019657706688e-06,0.008091869554074482
12.15,,,,,8.512517409520193e-06,0.007961839887855593
12.2,,,,,8.156609082710098e-06,0.00783394634685286
12.25,,,,,7.815637236618933e-06,0.007708152775861121
12.3,,,,,7.488972290747853e-06,0.007584423657074457
12.35,,,,,7.1760113377061785e-06,0.00746272409820703
12.4,,,,,6.876177006120976e-06,0.007343019820852059
12.45,,,,,6.588916372285425e-06,0.007225277149074394
12.5,,,,,6.313699919213711e-06,0.007109462998230898
12.55,,,,,6.0500205398827944e-06,0.006995544864013548
12.6,,,,,5.797392583106742e-06,0.006883490811712023
12.65,,,,,5.555350940711357e-06,0.006773269465688125
12.7,,,,,5.3234501734555906e-06,0.006664849999060141
12.75,,,,,5.101263674589518e-06,0.006558202123590706
12.8,,,,,4.888382869050467e-06,0.006453296079775295
12.85,,,,,4.684416447298112e-06,0.006350102627125098
12.9,,,,,4.48898963134603e-06,0.0062485930346424245
12.95,,,,,4.301743472767683e-06,0.006148739071482057
13.0,0.00044444444444444447,0.005888888888888889,0.0,0.0005555555555555556,4.122334180456377e-06,0.0060505129977967975
13.05,,,,,3.950432477028976e-06,0.005953887555761539
13.1,,,,,3.78572298276314e-06,0.005858835960772857
13.15,,,,,3.627903626179929e-06,0.005765331892820802
13.2,,,,,3.4766850790513004e-06,0.005673349488027779
13.25,,,,,3.331790216720698e-06,0.005582863330352739
13.3,,,,,3.1929535999619674e-06,0.0054938484434557955
13.35,,,,,3.0599209801529526e-06,0.00540628028272061
13.4,,,,,2.9324488248771985e-06,0.005320134727431203
13.45,,,,,2.810303864064778e-06,0.005235388073099312
13.5,,,,,2.693262655562023e-06,0.005152017023940081
13.55,,,,,2.581111168686867e-06,0.005069998685492627
13.6,,,,,2.4736443859918467e-06,0.004989310557381499
13.65,,,,,2.3706659217914705e-06,0.004909930526217909
13.7,,,,,2.271987657342933e-06,0.004831836858636196
13.75,,,,,2.1774293903487063e-06,0.00475500819446395
13.8,,,,,2.0868185012234974e-06,0.004679423540021932
13.85,,,,,1.999989631906729e-06,0.004605062261552217
13.9,,,,,1.916784378885872e-06,0.004531904078770466
13.95,,,,,1.8370509997645001e-06,0.004459929058541867
14.0,,,,,1.7606441314876875e-06,0.0043891176086762185
14.05,,,,,1.6874245211129235e-06,0.004319450471840347
14.1,,,,,1.617258767794283e-06,0.004250908719586444
14.15,,,,,1.5500190757578025e-06,0.0041834737464924165
14.2,,,,,1.4855830174909102e-06,0.004117127264412712
14.25,,,,,1.4238333074789722e-06,0.004051851296838271
14.3,,,,,1.3646575854897591e-06,0.003987628173361291
14.35,,,,,1.307948208184584e-06,0.003924440524244233
14.4,,,,,1.2536020510545143e-06,0.0038622712750915333
14.45,,,,,1.2015203170179234e-06,0.003801103641619674
14.5,,,,,1.1516083548990252e-06,0.0037409211245257312
14.55,,,,,1.1037754842346814e-06,0.0036817075044517367
14.6,,,,,1.0579348279637912e-06,0.003623446837042965
14.65,,,,,1.0140031523331317e-06,0.003566123448097147
14.7,,,,,9.719007137976021e-07,0.00350972192880572
14.75,,,,,9.315511114715846e-07,0.0034542271310814554
14.8,,,,,8.928811467967535e-07,0.0033996241629743462
14.85,,,,,8.558206888720221e-07,0.0033458983841712087
14.9,,,,,8.203025448905166e-07,0.003293035401578659
14.95,,,,,7.862623370158417e-07,0.0032410210649885807
15.0,0.00022222222222222223,0.006222222222222222,0.0,0.0007777777777777777,7.536383840323069e-07,0.003189841462822196
15.05,,,,,7.223715874360437e-07,0.0031394829179535177
15.1,,,,,6.924053234103056e-07,0.0030899319836090733
15.15,,,,,6.636853384645036e-07,0.0030411754393432355
15.2,,,,,6.361596499582234e-07,0.00299320028708705
15.25,,,,,6.097784505110226e-07,0.0029459937472702258
15.3,,,,,5.844940170751656e-07,0.0028995432550130706
15.35,,,,,5.602606227839146e-07,0.002853836456388814
15.4,,,,,5.370344535737814e-07,0.0028088612047537653
15.45,,,,,5.147735278043797e-07,0.0027646055571449724
15.5,,,,,4.934376192089474e-07,0.0027210577707424966
15.55,,,,,4.729881830645155e-07,0.002678206299396857
15.6,,,,,4.5338828635888007e-07,0.0026360397902195354
15.65,,,,,4.3460253906779656e-07,0.002594547080235099
15.7,,,,,4.1659703053920083e-07,0.0025537171930938296
15.75,,,,,3.9933926665458586e-07,0.002513539335844528
15.8,,,,,3.827981109871814e-07,0.0024740028957651594
15.85,,,,,3.6694372729240143e-07,0.0024350974372510104
15.9,,,,,3.5174752555100497e-07,0.00239681269875891
15.95,,,,,3.3718210956656947e-07,0.00235913858980652
16.0,,,,,3.2322122678341003e-07,0.0023220651880259124
16.05,,,,,3.098397206580117e-07,0.0022855827362695535
16.1,,,,,2.9701348458477383e-07,0.002249681639769463
16.15,,,,,2.847194177091339e-07,0.00221435246334567
16.2,,,,,2.7293538340522616e-07,0.0021795859286666275
16.25,,,,,2.616401681976299e-07,0.002145372911557031
16.3,,,,,2.508134439027643e-07,0.0021117044393547113
16.35,,,,,2.4043572965926074e-07,0.002078571688315045
16.4,,,,,2.3048835740002716e-07,0.002045965981060771
16.45,,,,,2.20953437102267e-07,0.0020138787840778827
16.5,,,,,2.1181382481305633e-07,0.001982301705256484
16.55,,,,,2.0305309089696522e-07,0.0019512264914743893
16.6,,,,,1.9465549083719225e-07,0.0019206450262250208
16.65,,,,,1.8660593581465434e-07,0.0018905493272863838
16.7,,,,,1.7888996595161188e-07,0.0018609315444316765
16.75,,,,,1.714937237773384e-07,0.00183178395718131
16.8,,,,,1.6440392880401333e-07,0.0018030989725932312
16.85,,,,,1.5760785387897158e-07,0.0017748691230938807
16.9,,,,,1.5109330198104232e-07,0.0017470870643467862
16.95,,,,,1.4484858346097695e-07,0.001719745573158571
17.0,0.0,0.0032222222222222222,0.0,0.00044444444444444447,1.3886249583539012e-07,0.0016928375454223765
17.05,,,,,1.3312430258149988e-07,0.0016663559940974793
17.1,,,,,1.276237143743586e-07,0.0016402940472245442
17.15,,,,,1.2235086976897236e-07,0.0016146449459756296
17.2,,,,,1.1729631776979943e-07,0.001589402042738275
17.25,,,,,1.1245100084433801e-07,0.001564558799234006
17.3,,,,,1.0780623782569165e-07,0.0015401087846692585
17.35,,,,,1.0335370903558072e-07,0.001516045673918831
17.4,,,,,9.908544040815315e-08,0.0014923632457412017
17.45,,,,,9.499378983424123e-08,0.0014690553810252638
17.5,,,,,9.10714327284623e-08,0.0014461160610677037
17.55,,,,,8.731134915063166e-08,0.0014235393658801332
17.6,,,,,8.370681092717547e-08,0.0014013194725258638
17.65,,,,,8.02513695496998e-08,0.001379450653486658
17.7,,,,,7.693884440662657e-08,0.0013579272750564586
17.75,,,,,7.376331179198559e-08,0.0013367437957639838
17.8,,,,,7.071909424727352e-08,0.0013158947648228558
17.85,,,,,6.780074990331286e-08,0.0012953748206083748
17.9,,,,,6.500306315437854e-08,0.0012751786891606054
17.95,,,,,6.232103499925756e-08,0.001255301182713997
18.0,,,,,5.974987393742026e-08,0.001235737198252096
18.05,,,,,5.7284987642347573e-08,0.0012164817160873476
18.1,,,,,5.492197407974686e-08,0.0011975297984658795
18.15,,,,,5.2656614402124546e-08,0.0011788765881957097
18.2,,,,,5.0484864622113435e-08,0.0011605173072994912
18.25,,,,,4.840284861806765e-08,0.0011424472556900156
18.3,,,,,4.640685125067989e-08,0.001124661809868699
18.35,,,,,4.4493311590620976e-08,0.0011071564216467156
18.4,,,,,4.265881614617939e-08,0.001089926616888004
18.45,,,,,4.090009331214617e-08,0.0010729679942736992
18.5,,,,,3.921400726358826e-08,0.0010562762240885482
18.55,,,,,3.759755196064418e-08,0.0010398470470274201
18.6,,,,,3.604784626354274e-08,0.0010236762730228
18.65,,,,,3.4562128381487867e-08,0.0010077597800924876
18.7,,,,,3.313775109869965e-08,0.0009920935132065045
18.75,,,,,3.1772177000455315e-08,0.0009766734831742063
18.8,,,,,3.0462973810152505e-08,0.0009614957655498246
18.85,,,,,2.9207810170461812e-08,0.0009465564995572162
18.9,,,,,2.800445098039006e-08,0.0009318518870327086
18.95,,,,,2.6850754397678145e-08,0.0009173781913864865
19.0,0.0003333333333333333,0.0032222222222222222,0.0,0.0,2.5744666731775112e-08,0.0009031317365807423
19.05,,,,,2.4684219779302907e-08,0.000889108906126701
19.1,,,,,2.366752671623118e-08,0.0008753061420974095
19.15,,,,,2.269277876720821e-08,0.0008617199441585122
19.2,,,,,2.1758242541025652e-08,0.0008483468686143469
19.25,,,,,2.0862255811771035e-08,0.0008351835274715835
19.3,,,,,2.000322563144863e-08,0.0008222265875179602
19.35,,,,,1.917962488828806e-08,0.0008094727694168968
19.4,,,,,1.838998975323136e-08,0.0007969188468172073
19.45,,,,,1.7632916793353104e-08,0.0007845616454789095
19.5,,,,,1.6907060973458954e-08,0.0007723980424126919
19.55,,,,,1.621113276950581e-08,0.0007604249650347006
19.6,,,,,1.5543896059178053e-08,0.000748639390335426
19.65,,,,,1.49041657904192e-08,0.0007370383440629125
19.7,,,,,1.4290806094052755e-08,0.0007256188999194002
19.75,,,,,1.3702728063336167e-08,0.0007143781787716241
19.8,,,,,1.313888775555938e-08,0.0007033133478753228
19.85,,,,,1.2598284415687999e-08,0.0006924216201110722
19.9,,,,,1.2079958922051048e-08,0.0006817002532354399
19.95,,,,,1.1582991565894929e-08,0.000671146549142243
20.0,,,,,1.1106500719115786e-08,0.0006607578531383496
20.05,,,,,1.0649641390969578e-08,0.0006505315532303602
20.1,,,,,1.021160322967063e-08,0.0006404650794240574
20.15,,,,,9.791609634213216e-09,0.0006305559030352903
20.2,,,,,9.388915978014722e-09,0.0006208015360127384
20.25,,,,,9.002808609714918e-09,0.0006111995302714446
20.3,,,,,8.632603076819123e-09,0.0006017474770385611
20.35,,,,,8.277643459564388e-09,0.0005924430062093089
20.4,,,,,7.937300816607262e-09,0.0005832837857139284
20.45,,,,,7.610972296845375e-09,0.0005742675208951775
20.5,,,,,7.298079918172107e-09,0.0005653919538969321
20.55,,,,,6.9980695682758665e-09,0.0005566548630621115
20.6,,,,,6.710410005439371e-09,0.0005480540623410413
20.65,,,,,6.434591970361225e-09,0.0005395874007100288
20.7,,,,,6.170127186955199e-09,0.0005312527615993767
20.75,,,,,5.91654758519411e-09,0.0005230480623309441
20.8,,,,,5.673404523953707e-09,0.0005149712535651441
20.85,,,,,5.4402676807896455e-09,0.0005070203187576006
20.9,,,,,5.21672471887058e-09,0.0004991932736239102
20.95,,,,,5.002380176755139e-09,0.0004914881656143955
21.0,0.0003333333333333333,0.003,0.0,0.0,4.796855024302715e-09,0.0004839030733969629
21.05,,,,,4.599785663472744e-09,0.0004764361063490652
21.1,,,,,4.4108238173024006e-09,0.0004690854040574344
21.15,,,,,4.2296353086612726e-09,0.00046184913582691944
21.2,,,,,4.055899949229058e-09,0.0004547255001968731
21.25,,,,,3.8893107623394485e-09,0.0004477127244663093
21.3,,,,,3.729573316846313e-09,0.00044080906422594435
21.35,,,,,3.5764052830344895e-09,0.0004340128028990087
21.4,,,,,3.4295360995528767e-09,0.0004273222512892749
21.45,,,,,3.288706529325225e-09,0.0004207357471364137
21.5,,,,,3.1536675493271105e-09,0.0004142516546787878
21.55,,,,,3.0241810167197514e-09,0.0004078683642242398
21.6,,,,,2.9000181145377724e-09,0.0004015842917264312
21.65,,,,,2.7809596847561124e-09,0.00039539787837017393
21.7,,,,,2.66679556215621e-09,0.0003893075901617582
21.75,,,,,2.5573242412590957e-09,0.00038331191752771776
21.8,,,,,2.4523525432584847e-09,0.0003774093749185914
21.85,,,,,2.351695393976172e-09,0.0003715985004206779
21.9,,,,,2.255175046705915e-09,0.0003658778553735642
21.95,,,,,2.1626211932357364e-09,0.00036024602399387096
22.0,,,,,2.073870852825621e-09,0.000354701613005437
22.05,,,,,1.988767261984492e-09,0.0003492432512754995
22.1,,,,,1.9071604295817224e-09,0.0003438695894570909
22.15,,,,,1.8289064707133207e-09,0.00033857929963709843
22.2,,,,,1.7538674956796285e-09,0.00033337107499009644
22.25,,,,,1.6819111658961106e-09,0.0003282436294381741
22.3,,,,,1.612910804915657e-09,0.0003231956973160921
22.35,,,,,1.5467446212724667e-09,0.0003182260330419906
22.4,,,,,1.4832961525712562e-09,0.0003133334107937591
22.45,,,,,1.4224537103757484e-09,0.0003085166241904025
22.5,,,,,1.3641098250971595e-09,0.00030377448597873613
22.55,,,,,1.3081620231503166e-09,0.00029910582772552097
22.6,,,,,1.254511716730633e-09,0.00029450949951437266
22.65,,,,,1.203064425858713e-09,0.0002899843696475557
22.7,,,,,1.153729445313445e-09,0.00028552932435266243
22.75,,,,,1.1064200666766055e-09,0.00028114326749495433
22.8,,,,,1.0610529121990453e-09,0.00027682512029292283
22.85,,,,,1.0175482678675962e-09,0.0002725738210399564
22.9,,,,,9.758295282935592e-10,0.0002683883248293384
22.95,,,,,9.35823196712704e-10,0.00026426760328501775
23.0,,,,,8.974588849852694e-10,0.0002602106442954888
23.05,,,,,8.606693135959631e-10,0.00025621645175333274
23.1,,,,,8.253895344978446e-10,0.000252284045297535
23.15,,,,,7.915577082684422e-10,0.0002484124600616866
23.2,,,,,7.591141049090311e-10,0.00024460074642462803
23.25,,,,,7.280018810007505e-10,0.00024084796976675538
23.3,,,,,6.981663025484863e-10,0.00023715321022899083
23.35,,,,,6.695548560031739e-10,0.00023351556247641625
23.4,,,,,6.421172482617976e-10,0.0002299341354655704
23.45,,,,,6.158052956450888e-10,0.000226408052215743
23.5,,,,,5.905727018529205e-10,0.00022293644958359948
23.55,,,,,5.663751689866103e-10,0.00021951847804158042
23.6,,,,,5.431702865266175e-10,0.0002161533014604089
23.65,,,,,5.209171982656358e-10,0.00021284009689459538
