k, N1, "N1 w/o PoRs", T1
2500000.0,113684.0,223214.2857142857,154225866817.06668
2510000.0,114103.0,224107.14285714287,155364797543.26666
2520000.0,114522.0,225000.0,156507918213.59998
2530000.0,114941.0,225892.85714285713,157655228828.06668
2540000.0,115360.0,226785.7142857143,158806729386.66666
2550000.0,115779.0,227678.57142857142,159962419889.40002
2560000.0,116198.0,228571.42857142858,161122300336.2667
2570000.0,116617.0,229464.2857142857,162286370727.2667
2580000.0,117036.0,230357.14285714287,163454631062.4
2590000.0,117455.0,231250.0,164627081341.6667
2600000.0,117874.0,232142.85714285713,165803721565.06668
2610000.0,118293.0,233035.7142857143,166984551732.59998
2620000.0,118712.0,233928.57142857142,168169571844.2667
2630000.0,119131.0,234821.42857142858,169358781900.06665
2640000.0,119549.0,235714.2857142857,170552181900.06668
2650000.0,119968.0,236607.14285714287,171749771844.26663
2660000.0,120387.0,237500.0,172951551732.6
2670000.0,120806.0,238392.85714285713,174157521565.06665
2680000.0,121225.0,239285.7142857143,175367681341.6667
2690000.0,121644.0,240178.57142857142,176582031062.40002
2700000.0,122063.0,241071.42857142858,177800570727.2667
2710000.0,122482.0,241964.2857142857,179023300336.2667
2720000.0,122901.0,242857.14285714287,180250219889.40002
2730000.0,123320.0,243750.0,181481329386.6667
2740000.0,123739.0,244642.85714285713,182716628828.06668
2750000.0,124158.0,245535.7142857143,183956118213.6
2760000.0,124577.0,246428.57142857142,185199797543.26663
2770000.0,124996.0,247321.42857142858,186447666817.06665
2780000.0,125415.0,248214.2857142857,187699726035.0
2790000.0,125834.0,249107.14285714287,188955975197.0667
2800000.0,126253.0,250000.0,190216414303.26663
2810000.0,126672.0,250892.85714285713,191481043353.6
2820000.0,127091.0,251785.7142857143,192749862348.06668
2830000.0,127510.0,252678.57142857142,194022871286.6667
2840000.0,127929.0,253571.42857142858,195300070169.4
2850000.0,128348.0,254464.2857142857,196581458996.2667
2860000.0,128767.0,255357.14285714287,197867037767.2667
2870000.0,129186.0,256250.0,199156806482.4
2880000.0,129605.0,257142.85714285713,200450765141.66666
2890000.0,130024.0,258035.7142857143,201748913745.0667
2900000.0,130443.0,258928.57142857142,203051252292.6
2910000.0,130862.0,259821.42857142858,204357780784.26666
2920000.0,131071.0,260714.2857142857,205667971252.06665
2930000.0,131071.0,261607.14285714287,206978681252.06665
2940000.0,131071.0,262500.0,208289391252.06665
2950000.0,131071.0,263392.85714285716,209600101252.06665
2960000.0,131071.0,264285.71428571426,210910811252.06665
2970000.0,131071.0,265178.5714285714,212221521252.06665
2980000.0,131071.0,266071.4285714286,213532231252.06665
2990000.0,131071.0,266964.28571428574,214842941252.06665
3000000.0,131071.0,267857.14285714284,216153651252.06665
3010000.0,131071.0,268750.0,217464361252.06665
3020000.0,131071.0,269642.85714285716,218775071252.06665
3030000.0,131071.0,270535.71428571426,220085781252.06665
3040000.0,131071.0,271428.5714285714,221396491252.06665
3050000.0,131071.0,272321.4285714286,222707201252.06665
3060000.0,131071.0,273214.28571428574,224017911252.06665
3070000.0,131071.0,274107.14285714284,225328621252.06665
3080000.0,131071.0,275000.0,226639331252.06665
3090000.0,131071.0,275892.85714285716,227950041252.06665
3100000.0,131071.0,276785.71428571426,229260751252.06665
3110000.0,131071.0,277678.5714285714,230571461252.06665
3120000.0,131071.0,278571.4285714286,231882171252.06665
3130000.0,131071.0,279464.28571428574,233192881252.06665
3140000.0,131071.0,280357.14285714284,234503591252.06665
3150000.0,131071.0,281250.0,235814301252.06665
3160000.0,131071.0,282142.85714285716,237125011252.06665
3170000.0,131071.0,283035.71428571426,238435721252.06665
3180000.0,131071.0,283928.5714285714,239746431252.06665
3190000.0,131071.0,284821.4285714286,241057141252.06665
3200000.0,131071.0,285714.28571428574,242367851252.06665
3210000.0,131071.0,286607.14285714284,243678561252.06665
3220000.0,131071.0,287500.0,244989271252.06665
3230000.0,131071.0,288392.85714285716,246299981252.06665
3240000.0,131071.0,289285.71428571426,247610691252.06665
3250000.0,131071.0,290178.5714285714,248921401252.06665
3260000.0,131071.0,291071.4285714286,250232111252.06665
3270000.0,131071.0,291964.28571428574,251542821252.06665
3280000.0,131071.0,292857.14285714284,252853531252.06665
3290000.0,131071.0,293750.0,254164241252.06665
3300000.0,131071.0,294642.85714285716,255474951252.06665
3310000.0,131071.0,295535.71428571426,256785661252.06665
3320000.0,131071.0,296428.5714285714,258096371252.06665
3330000.0,131071.0,297321.4285714286,259407081252.06665
3340000.0,131071.0,298214.28571428574,260717791252.06665
3350000.0,131071.0,299107.14285714284,262028501252.06665
3360000.0,131071.0,300000.0,263339211252.06665
3370000.0,131071.0,300892.85714285716,264649921252.06665
3380000.0,131071.0,301785.71428571426,265960631252.06665
3390000.0,131071.0,302678.5714285714,267271341252.06665
3400000.0,131071.0,303571.4285714286,268582051252.06665
3410000.0,131071.0,304464.28571428574,269892761252.06665
3420000.0,131071.0,305357.14285714284,271203471252.06665
3430000.0,131071.0,306250.0,272514181252.06665
3440000.0,131071.0,307142.85714285716,273824891252.06665
3450000.0,131071.0,308035.71428571426,275135601252.06665
3460000.0,131071.0,308928.5714285714,276446311252.06665
3470000.0,131071.0,309821.4285714286,277757021252.06665
3480000.0,131071.0,310714.28571428574,279067731252.06665
3490000.0,131071.0,311607.14285714284,280378441252.06665
3500000.0,131071.0,312500.0,281689151252.06665
3510000.0,131071.0,313392.85714285716,282999861252.06665
3520000.0,131071.0,314285.71428571426,284310571252.06665
3530000.0,131071.0,315178.5714285714,285621281252.06665
3540000.0,131071.0,316071.4285714286,286931991252.06665
3550000.0,131071.0,316964.28571428574,288242701252.06665
3560000.0,131071.0,317857.14285714284,289553411252.06665
3570000.0,131071.0,318750.0,290864121252.06665
3580000.0,131071.0,319642.85714285716,292174831252.06665
3590000.0,131071.0,320535.71428571426,293485541252.06665
3600000.0,131071.0,321428.5714285714,294796251252.06665
3610000.0,131071.0,322321.4285714286,296106961252.06665
3620000.0,131071.0,323214.28571428574,297417671252.06665
3630000.0,131071.0,324107.14285714284,298728381252.06665
3640000.0,131071.0,325000.0,300039091252.06665
3650000.0,131071.0,325892.85714285716,301349801252.06665
3660000.0,131071.0,326785.71428571426,302660511252.06665
3670000.0,131071.0,327678.5714285714,303971221252.06665
3680000.0,131071.0,328571.4285714286,305281931252.06665
3690000.0,131071.0,329464.28571428574,306592641252.06665
3700000.0,131071.0,330357.14285714284,307903351252.06665
3710000.0,131071.0,331250.0,309214061252.06665
3720000.0,131071.0,332142.85714285716,310524771252.06665
3730000.0,131071.0,333035.71428571426,311835481252.06665
3740000.0,131071.0,333928.5714285714,313146191252.06665
3750000.0,131071.0,334821.4285714286,314456901252.06665
3760000.0,131071.0,335714.28571428574,315767611252.06665
3770000.0,131071.0,336607.14285714284,317078321252.06665
3780000.0,131071.0,337500.0,318389031252.06665
3790000.0,131071.0,338392.85714285716,319699741252.06665
3800000.0,131071.0,339285.71428571426,321010451252.06665
3810000.0,131071.0,340178.5714285714,322321161252.06665
3820000.0,131071.0,341071.4285714286,323631871252.06665
3830000.0,131071.0,341964.28571428574,324942581252.06665
3840000.0,131071.0,342857.14285714284,326253291252.06665
3850000.0,131071.0,343750.0,327564001252.06665
3860000.0,131071.0,344642.85714285716,328874711252.06665
3870000.0,131071.0,345535.71428571426,330185421252.06665
3880000.0,131071.0,346428.5714285714,331496131252.06665
3890000.0,131071.0,347321.4285714286,332806841252.06665
3900000.0,131071.0,348214.28571428574,334117551252.06665
3910000.0,131071.0,349107.14285714284,335428261252.06665
3920000.0,131071.0,350000.0,336738971252.06665
3930000.0,131071.0,350892.85714285716,338049681252.06665
3940000.0,131071.0,351785.71428571426,339360391252.06665
3950000.0,131071.0,352678.5714285714,340671101252.06665
3960000.0,131071.0,353571.4285714286,341981811252.06665
3970000.0,131071.0,354464.28571428574,343292521252.06665
3980000.0,131071.0,355357.14285714284,344603231252.06665
3990000.0,131071.0,356250.0,345913941252.06665
4000000.0,131071.0,357142.85714285716,347224651252.06665
4010000.0,131071.0,358035.71428571426,348535361252.06665
4020000.0,131071.0,358928.5714285714,349846071252.06665
4030000.0,131071.0,359821.4285714286,351156781252.06665
4040000.0,131071.0,360714.28571428574,352467491252.06665
4050000.0,131071.0,361607.14285714284,353778201252.06665
4060000.0,131071.0,362500.0,355088911252.06665
4070000.0,131071.0,363392.85714285716,356399621252.06665
4080000.0,131071.0,364285.71428571426,357710331252.06665
4090000.0,131071.0,365178.5714285714,359021041252.06665
4100000.0,131071.0,366071.4285714286,360331751252.06665
4110000.0,131071.0,366964.28571428574,361642461252.06665
4120000.0,131071.0,367857.14285714284,362953171252.06665
4130000.0,131071.0,368750.0,364263881252.06665
4140000.0,131071.0,369642.85714285716,365574591252.06665
4150000.0,131071.0,370535.71428571426,366885301252.06665
4160000.0,131071.0,371428.5714285714,368196011252.06665
4170000.0,131071.0,372321.4285714286,369506721252.06665
4180000.0,131071.0,373214.28571428574,370817431252.06665
4190000.0,131071.0,374107.14285714284,372128141252.06665
4200000.0,131071.0,375000.0,373438851252.06665
4210000.0,131071.0,375892.85714285716,374749561252.06665
4220000.0,131071.0,376785.71428571426,376060271252.06665
4230000.0,131071.0,377678.5714285714,377370981252.06665
4240000.0,131071.0,378571.4285714286,378681691252.06665
4250000.0,131071.0,379464.28571428574,379992401252.06665
4260000.0,131071.0,380357.14285714284,381303111252.06665
4270000.0,131071.0,381250.0,382613821252.06665
4280000.0,131071.0,382142.85714285716,383924531252.06665
4290000.0,131071.0,383035.71428571426,385235241252.06665
4300000.0,131071.0,383928.5714285714,386545951252.06665
4310000.0,131071.0,384821.4285714286,387856661252.06665
4320000.0,131071.0,385714.28571428574,389167371252.06665
4330000.0,131071.0,386607.14285714284,390478081252.06665
4340000.0,131071.0,387500.0,391788791252.06665
4350000.0,131071.0,388392.85714285716,393099501252.06665
4360000.0,131071.0,389285.71428571426,394410211252.06665
4370000.0,131071.0,390178.5714285714,395720921252.06665
4380000.0,131071.0,391071.4285714286,397031631252.06665
4390000.0,131071.0,391964.28571428574,398342341252.06665
4400000.0,131071.0,392857.14285714284,399653051252.06665
4410000.0,131071.0,393750.0,400963761252.06665
4420000.0,131071.0,394642.85714285716,402274471252.06665
4430000.0,131071.0,395535.71428571426,403585181252.06665
4440000.0,131071.0,396428.5714285714,404895891252.06665
4450000.0,131071.0,397321.4285714286,406206601252.06665
4460000.0,131071.0,398214.28571428574,407517311252.06665
4470000.0,131071.0,399107.14285714284,408828021252.06665
4480000.0,131071.0,400000.0,410138731252.06665
4490000.0,131071.0,400892.85714285716,411449441252.06665
4500000.0,131071.0,401785.71428571426,412760151252.06665
4510000.0,131071.0,402678.5714285714,414070861252.06665
4520000.0,131071.0,403571.4285714286,415381571252.06665
4530000.0,131071.0,404464.28571428574,416692281252.06665
4540000.0,131071.0,405357.14285714284,418002991252.06665
4550000.0,131071.0,406250.0,419313701252.06665
4560000.0,131071.0,407142.85714285716,420624411252.06665
4570000.0,131071.0,408035.71428571426,421935121252.06665
4580000.0,131071.0,408928.5714285714,423245831252.06665
4590000.0,131071.0,409821.4285714286,424556541252.06665
4600000.0,131071.0,410714.28571428574,425867251252.06665
4610000.0,131071.0,411607.14285714284,427177961252.06665
4620000.0,131071.0,412500.0,428488671252.06665
4630000.0,131071.0,413392.85714285716,429799381252.06665
4640000.0,131071.0,414285.71428571426,431110091252.06665
4650000.0,131071.0,415178.5714285714,432420801252.06665
4660000.0,131071.0,416071.4285714286,433731511252.06665
4670000.0,131071.0,416964.28571428574,435042221252.06665
4680000.0,131071.0,417857.14285714284,436352931252.06665
4690000.0,131071.0,418750.0,437663641252.06665
4700000.0,131071.0,419642.85714285716,438974351252.06665
4710000.0,131071.0,420535.71428571426,440285061252.06665
4720000.0,131071.0,421428.5714285714,441595771252.06665
4730000.0,131071.0,422321.4285714286,442906481252.06665
4740000.0,131071.0,423214.28571428574,444217191252.06665
