k, N1, "N1 w/o PoRs", T1
5750000.0,131071.0,653409.0909090909,640771822088.3333
5760000.0,131071.0,654545.4545454546,642082532088.3333
5770000.0,131071.0,655681.8181818182,643393242088.3333
5780000.0,131071.0,656818.1818181818,644703952088.3333
5790000.0,131071.0,657954.5454545454,646014662088.3333
5800000.0,131071.0,659090.9090909091,647325372088.3333
5810000.0,131071.0,660227.2727272727,648636082088.3333
5820000.0,131071.0,661363.6363636364,649946792088.3333
5830000.0,131071.0,662500.0,651257502088.3333
5840000.0,131071.0,663636.3636363636,652568212088.3333
5850000.0,131071.0,664772.7272727273,653878922088.3333
5860000.0,131071.0,665909.0909090909,655189632088.3333
5870000.0,131071.0,667045.4545454546,656500342088.3333
5880000.0,131071.0,668181.8181818182,657811052088.3333
5890000.0,131071.0,669318.1818181818,659121762088.3333
5900000.0,131071.0,670454.5454545454,660432472088.3333
5910000.0,131071.0,671590.9090909091,661743182088.3333
5920000.0,131071.0,672727.2727272727,663053892088.3333
5930000.0,131071.0,673863.6363636364,664364602088.3333
5940000.0,131071.0,675000.0,665675312088.3333
5950000.0,131071.0,676136.3636363636,666986022088.3333
5960000.0,131071.0,677272.7272727273,668296732088.3333
5970000.0,131071.0,678409.0909090909,669607442088.3333
5980000.0,131071.0,679545.4545454546,670918152088.3333
5990000.0,131071.0,680681.8181818182,672228862088.3333
6000000.0,131071.0,681818.1818181818,673539572088.3333
6010000.0,131071.0,682954.5454545454,674850282088.3333
6020000.0,131071.0,684090.9090909091,676160992088.3333
6030000.0,131071.0,685227.2727272727,677471702088.3333
6040000.0,131071.0,686363.6363636364,678782412088.3333
6050000.0,131071.0,687500.0,680093122088.3333
6060000.0,131071.0,688636.3636363636,681403832088.3333
6070000.0,131071.0,689772.7272727273,682714542088.3333
6080000.0,131071.0,690909.0909090909,684025252088.3333
6090000.0,131071.0,692045.4545454546,685335962088.3333
6100000.0,131071.0,693181.8181818182,686646672088.3333
6110000.0,131071.0,694318.1818181818,687957382088.3333
6120000.0,131071.0,695454.5454545454,689268092088.3333
6130000.0,131071.0,696590.9090909091,690578802088.3333
6140000.0,131071.0,697727.2727272727,691889512088.3333
6150000.0,131071.0,698863.6363636364,693200222088.3333
6160000.0,131071.0,700000.0,694510932088.3333
6170000.0,131071.0,701136.3636363636,695821642088.3333
6180000.0,131071.0,702272.7272727273,697132352088.3333
6190000.0,131071.0,703409.0909090909,698443062088.3333
6200000.0,131071.0,704545.4545454546,699753772088.3333
6210000.0,131071.0,705681.8181818182,701064482088.3333
6220000.0,131071.0,706818.1818181818,702375192088.3333
6230000.0,131071.0,707954.5454545454,703685902088.3333
6240000.0,131071.0,709090.9090909091,704996612088.3333
6250000.0,131071.0,710227.2727272727,706307322088.3333
6260000.0,131071.0,711363.6363636364,707618032088.3333
6270000.0,131071.0,712500.0,708928742088.3333
6280000.0,131071.0,713636.3636363636,710239452088.3333
6290000.0,131071.0,714772.7272727273,711550162088.3333
6300000.0,131071.0,715909.0909090909,712860872088.3333
6310000.0,131071.0,717045.4545454546,714171582088.3333
6320000.0,131071.0,718181.8181818182,715482292088.3333
6330000.0,131071.0,719318.1818181818,716793002088.3333
6340000.0,131071.0,720454.5454545454,718103712088.3333
6350000.0,131071.0,721590.9090909091,719414422088.3333
6360000.0,131071.0,722727.2727272727,720725132088.3333
6370000.0,131071.0,723863.6363636364,722035842088.3333
6380000.0,131071.0,725000.0,723346552088.3333
6390000.0,131071.0,726136.3636363636,724657262088.3333
6400000.0,131071.0,727272.7272727273,725967972088.3333
6410000.0,131071.0,728409.0909090909,727278682088.3333
6420000.0,131071.0,729545.4545454546,728589392088.3333
6430000.0,131071.0,730681.8181818182,729900102088.3333
