10000.0,221.0,892.8571428571429
20000.0,403.0,1785.7142857142858
30000.0,512.0,2678.5714285714284
40000.0,743.0,3571.4285714285716
50000.0,928.0,4464.285714285715
60000.0,1024.0,5357.142857142857
70000.0,1024.0,6250.0
80000.0,1024.0,7142.857142857143
90000.0,1548.0,8035.714285714285
100000.0,1720.0,8928.57142857143
110000.0,1892.0,9821.42857142857
120000.0,2048.0,10714.285714285714
130000.0,2048.0,11607.142857142857
140000.0,2048.0,12500.0
150000.0,2048.0,13392.857142857143
160000.0,2048.0,14285.714285714286
170000.0,2724.0,15178.57142857143
180000.0,2885.0,16071.42857142857
190000.0,3045.0,16964.285714285714
200000.0,3205.0,17857.14285714286
210000.0,3365.0,18750.0
220000.0,3526.0,19642.85714285714
230000.0,3686.0,20535.714285714286
240000.0,3846.0,21428.571428571428
250000.0,4006.0,22321.428571428572
260000.0,4096.0,23214.285714285714
270000.0,4096.0,24107.14285714286
280000.0,4096.0,25000.0
290000.0,4096.0,25892.85714285714
300000.0,4096.0,26785.714285714286
310000.0,4096.0,27678.571428571428
320000.0,4096.0,28571.428571428572
330000.0,4096.0,29464.285714285714
340000.0,4096.0,30357.14285714286
350000.0,5250.0,31250.0
360000.0,5400.0,32142.85714285714
370000.0,5550.0,33035.71428571428
380000.0,5700.0,33928.57142857143
390000.0,5850.0,34821.42857142857
400000.0,6000.0,35714.28571428572
410000.0,6150.0,36607.142857142855
420000.0,6300.0,37500.0
430000.0,6450.0,38392.857142857145
440000.0,6600.0,39285.71428571428
450000.0,6750.0,40178.57142857143
460000.0,6900.0,41071.42857142857
470000.0,7050.0,41964.28571428572
480000.0,7200.0,42857.142857142855
490000.0,7350.0,43750.0
500000.0,7500.0,44642.857142857145
510000.0,7650.0,45535.71428571428
520000.0,7800.0,46428.57142857143
530000.0,7950.0,47321.42857142857
540000.0,8100.0,48214.28571428572
550000.0,8192.0,49107.142857142855
560000.0,8192.0,50000.0
570000.0,8192.0,50892.857142857145
580000.0,8192.0,51785.71428571428
590000.0,8192.0,52678.57142857143
600000.0,8192.0,53571.42857142857
610000.0,8192.0,54464.28571428572
620000.0,8192.0,55357.142857142855
630000.0,8192.0,56250.0
640000.0,8192.0,57142.857142857145
650000.0,8192.0,58035.71428571428
660000.0,8192.0,58928.57142857143
670000.0,8192.0,59821.42857142857
680000.0,8192.0,60714.28571428572
690000.0,8192.0,61607.142857142855
700000.0,8192.0,62500.0
710000.0,8192.0,63392.857142857145
