10000.0,600.0,1136.3636363636363
20000.0,1168.0,2272.7272727272725
30000.0,1736.0,3409.090909090909
40000.0,2303.0,4545.454545454545
50000.0,2559.0,5681.818181818182
60000.0,3071.0,6818.181818181818
70000.0,3583.0,7954.545454545455
80000.0,4095.0,9090.90909090909
90000.0,4607.0,10227.272727272728
100000.0,5119.0,11363.636363636364
110000.0,5631.0,12500.0
120000.0,6143.0,13636.363636363636
130000.0,6655.0,14772.727272727272
140000.0,7167.0,15909.09090909091
150000.0,7679.0,17045.454545454544
160000.0,8191.0,18181.81818181818
170000.0,8703.0,19318.18181818182
180000.0,9215.0,20454.545454545456
190000.0,9727.0,21590.909090909092
200000.0,10239.0,22727.272727272728
210000.0,10751.0,23863.636363636364
220000.0,11263.0,25000.0
230000.0,11775.0,26136.363636363636
240000.0,12287.0,27272.727272727272
250000.0,12799.0,28409.090909090908
260000.0,13311.0,29545.454545454544
270000.0,13823.0,30681.81818181818
280000.0,14335.0,31818.18181818182
290000.0,14847.0,32954.545454545456
300000.0,15359.0,34090.90909090909
310000.0,15871.0,35227.27272727273
320000.0,16383.0,36363.63636363636
330000.0,16895.0,37500.0
340000.0,17407.0,38636.36363636364
350000.0,17919.0,39772.72727272727
360000.0,18431.0,40909.09090909091
370000.0,18943.0,42045.454545454544
380000.0,19455.0,43181.818181818184
390000.0,19967.0,44318.181818181816
400000.0,20223.0,45454.545454545456
410000.0,20735.0,46590.90909090909
420000.0,21247.0,47727.27272727273
430000.0,21759.0,48863.63636363636
440000.0,22271.0,50000.0
450000.0,22783.0,51136.36363636364
460000.0,23295.0,52272.72727272727
470000.0,23807.0,53409.09090909091
480000.0,24319.0,54545.454545454544
490000.0,24831.0,55681.818181818184
500000.0,25343.0,56818.181818181816
510000.0,25855.0,57954.545454545456
520000.0,26367.0,59090.90909090909
530000.0,26879.0,60227.27272727273
540000.0,27391.0,61363.63636363636
550000.0,27903.0,62500.0
560000.0,28415.0,63636.36363636364
570000.0,28927.0,64772.72727272727
580000.0,29439.0,65909.09090909091
590000.0,29951.0,67045.45454545454
600000.0,30463.0,68181.81818181818
610000.0,30975.0,69318.18181818182
620000.0,31487.0,70454.54545454546
630000.0,31999.0,71590.90909090909
640000.0,32511.0,72727.27272727272
650000.0,33023.0,73863.63636363637
660000.0,33535.0,75000.0
670000.0,34047.0,76136.36363636363
680000.0,34559.0,77272.72727272728
690000.0,35071.0,78409.09090909091
700000.0,35583.0,79545.45454545454
710000.0,36095.0,80681.81818181818
720000.0,36607.0,81818.18181818182
730000.0,37119.0,82954.54545454546
740000.0,37631.0,84090.90909090909
750000.0,38143.0,85227.27272727272
760000.0,38399.0,86363.63636363637
770000.0,38911.0,87500.0
780000.0,39423.0,88636.36363636363
790000.0,39935.0,89772.72727272728
800000.0,40447.0,90909.09090909091
810000.0,40959.0,92045.45454545454
820000.0,41471.0,93181.81818181818
830000.0,41983.0,94318.18181818182
840000.0,42495.0,95454.54545454546
850000.0,43007.0,96590.90909090909
860000.0,43519.0,97727.27272727272
870000.0,44031.0,98863.63636363637
880000.0,44543.0,100000.0
890000.0,45055.0,101136.36363636363
900000.0,45567.0,102272.72727272728
910000.0,46079.0,103409.09090909091
920000.0,46591.0,104545.45454545454
930000.0,47103.0,105681.81818181818
940000.0,47615.0,106818.18181818182
950000.0,48127.0,107954.54545454546
960000.0,48639.0,109090.90909090909
970000.0,49151.0,110227.27272727272
980000.0,49663.0,111363.63636363637
990000.0,50175.0,112500.0
1000000.0,50687.0,113636.36363636363
1010000.0,51199.0,114772.72727272728
1020000.0,51711.0,115909.09090909091
1030000.0,52223.0,117045.45454545454
1040000.0,52735.0,118181.81818181818
1050000.0,53247.0,119318.18181818182
1060000.0,53759.0,120454.54545454546
1070000.0,54271.0,121590.90909090909
1080000.0,54783.0,122727.27272727272
1090000.0,55295.0,123863.63636363637
1100000.0,55807.0,125000.0
1110000.0,56319.0,126136.36363636363
1120000.0,56575.0,127272.72727272728
1130000.0,57087.0,128409.09090909091
1140000.0,57599.0,129545.45454545454
1150000.0,58111.0,130681.81818181818
1160000.0,58623.0,131818.18181818182
1170000.0,59135.0,132954.54545454544
1180000.0,59647.0,134090.9090909091
1190000.0,60159.0,135227.27272727274
1200000.0,60671.0,136363.63636363635
1210000.0,61183.0,137500.0
1220000.0,61695.0,138636.36363636365
1230000.0,62207.0,139772.72727272726
1240000.0,62719.0,140909.0909090909
1250000.0,63231.0,142045.45454545456
1260000.0,63743.0,143181.81818181818
1270000.0,64255.0,144318.18181818182
1280000.0,64767.0,145454.54545454544
1290000.0,65279.0,146590.9090909091
1300000.0,65791.0,147727.27272727274
1310000.0,65791.0,148863.63636363635
1320000.0,65791.0,150000.0
1330000.0,65791.0,151136.36363636365
1340000.0,65791.0,152272.72727272726
1350000.0,65791.0,153409.0909090909
1360000.0,65791.0,154545.45454545456
1370000.0,68801.0,155681.81818181818
1380000.0,69255.0,156818.18181818182
1390000.0,69710.0,157954.54545454544
1400000.0,70164.0,159090.9090909091
1410000.0,70619.0,160227.27272727274
1420000.0,71073.0,161363.63636363635
1430000.0,71528.0,162500.0
1440000.0,71983.0,163636.36363636365
1450000.0,72437.0,164772.72727272726
1460000.0,72892.0,165909.0909090909
1470000.0,73346.0,167045.45454545456
1480000.0,73801.0,168181.81818181818
1490000.0,74255.0,169318.18181818182
1500000.0,74710.0,170454.54545454544
1510000.0,75164.0,171590.9090909091
1520000.0,75619.0,172727.27272727274
1530000.0,76073.0,173863.63636363635
1540000.0,76528.0,175000.0
